T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
10180	0.472122	0.469325	0.438050	0.482614	0.472422	0.442446	0.477618	0.452138	0.446543	0.462430	
10190	0.471823	0.471423	0.442746	0.478917	0.478217	0.440947	0.473421	0.459333	0.449740	0.463929	
10200	0.472722	0.472522	0.442446	0.472022	0.479516	0.437850	0.469524	0.457434	0.450440	0.458533	
10210	0.479017	0.471823	0.439548	0.475420	0.472922	0.447242	0.474620	0.454337	0.449141	0.468325	
10220	0.479616	0.481715	0.442646	0.475719	0.477518	0.441047	0.476019	0.459532	0.458533	0.465328	
10230	0.475020	0.481115	0.435951	0.474021	0.469624	0.440348	0.476519	0.464029	0.457134	0.465428	
10240	0.482414	0.479117	0.443745	0.470124	0.473821	0.443445	0.474920	0.455935	0.457134	0.471523	
10250	0.477618	0.473122	0.436451	0.466227	0.470224	0.444644	0.477018	0.464528	0.456635	0.468125	
10260	0.479217	0.473721	0.439049	0.467026	0.477718	0.441047	0.474420	0.460132	0.463529	0.460731	
10270	0.476019	0.472022	0.441447	0.470324	0.468026	0.439349	0.470224	0.462830	0.454836	0.466027	
10280	0.467226	0.475120	0.440248	0.470524	0.473321	0.441747	0.467526	0.465727	0.463429	0.467926	
10290	0.471323	0.471823	0.437450	0.465927	0.474221	0.440048	0.459632	0.461431	0.457534	0.465128	
10300	0.470923	0.466427	0.441047	0.468325	0.476519	0.445444	0.457134	0.464628	0.458333	0.469325	
10310	0.468625	0.466527	0.441946	0.468425	0.476419	0.440148	0.463030	0.458133	0.463229	0.471623	
10320	0.474920	0.471023	0.434053	0.462530	0.466827	0.441047	0.469125	0.461731	0.459732	0.462330	
10330	0.468325	0.461231	0.441847	0.477818	0.479516	0.443445	0.467626	0.455336	0.454636	0.470124	
10340	0.466027	0.467826	0.439548	0.473321	0.470324	0.442046	0.464129	0.462130	0.454736	0.468625	
10350	0.470324	0.470024	0.443145	0.474420	0.473022	0.443945	0.468925	0.458133	0.458233	0.464628	
10360	0.467226	0.468225	0.439648	0.472622	0.478817	0.445144	0.468325	0.461631	0.456835	0.463829	
10370	0.470923	0.472322	0.437950	0.467526	0.471023	0.448042	0.475120	0.452538	0.456035	0.462430	
10380	0.468026	0.466327	0.445244	0.460731	0.477718	0.439548	0.482214	0.458633	0.458133	0.463030	
10390	0.469924	0.474820	0.440148	0.463329	0.477618	0.436351	0.473022	0.459033	0.465827	0.459832	
10400	0.472122	0.467226	0.440048	0.455136	0.467026	0.445244	0.472022	0.458933	0.463629	0.455136	
10410	0.474121	0.463929	0.437950	0.460931	0.479317	0.443745	0.475420	0.456635	0.464728	0.467026	
10420	0.478817	0.467326	0.439349	0.460631	0.477518	0.444844	0.479916	0.453837	0.466027	0.461531	
10430	0.479416	0.462330	0.436551	0.459732	0.480815	0.443545	0.475520	0.460132	0.456535	0.465727	
10440	0.473921	0.468125	0.440248	0.461231	0.471323	0.446443	0.473821	0.457234	0.466727	0.462930	
10450	0.482714	0.460332	0.437450	0.460032	0.477018	0.442946	0.471823	0.462530	0.469724	0.462030	
10460	0.476419	0.464029	0.434852	0.465028	0.476519	0.445044	0.472022	0.464428	0.461831	0.460931	
10470	0.482614	0.462630	0.434452	0.467426	0.476119	0.442946	0.475620	0.453937	0.466027	0.457734	
10480	0.476619	0.466627	0.440647	0.469524	0.471423	0.441946	0.477818	0.461831	0.464029	0.464428	
10490	0.480216	0.468225	0.436851	0.471922	0.479816	0.442946	0.485412	0.460631	0.472722	0.459033	
10500	0.481215	0.461831	0.441946	0.473221	0.476619	0.451339	0.479117	0.458833	0.466427	0.461431	
10510	0.478317	0.467326	0.432754	0.471523	0.477918	0.450639	0.470024	0.454836	0.467426	0.459033	
10520	0.476819	0.465228	0.442046	0.477518	0.472522	0.444345	0.480316	0.449141	0.475020	0.465428	
10530	0.472222	0.461031	0.433054	0.470723	0.479716	0.449141	0.469824	0.453038	0.471123	0.466127	
10540	0.477618	0.461131	0.440148	0.478417	0.478517	0.446543	0.473921	0.456535	0.470524	0.463429	
10550	0.477018	0.464428	0.438449	0.473821	0.476719	0.449840	0.474720	0.465627	0.466527	0.460931	
10560	0.478018	0.462130	0.441547	0.476019	0.474021	0.447042	0.476918	0.457534	0.467726	0.462330	
10570	0.476419	0.464329	0.435052	0.473022	0.477818	0.454337	0.475919	0.455536	0.469824	0.458833	
10580	0.478018	0.462330	0.439548	0.477418	0.471823	0.449241	0.477018	0.459333	0.464428	0.454636	
10590	0.474321	0.467726	0.443745	0.473921	0.481415	0.449740	0.475620	0.463129	0.466926	0.456735	
10600	0.473721	0.465428	0.441247	0.475719	0.480516	0.453237	0.473022	0.456435	0.458333	0.454636	
10610	0.477118	0.461031	0.437350	0.475320	0.467526	0.449341	0.468425	0.463929	0.450839	0.455536	
10620	0.466327	0.462530	0.442946	0.474321	0.472622	0.457234	0.477818	0.459832	0.460232	0.459333	
10630	0.475819	0.455835	0.438649	0.473022	0.475420	0.452538	0.482414	0.467526	0.455735	0.447542	
10640	0.465128	0.468725	0.442546	0.471423	0.477318	0.453537	0.471523	0.463229	0.458833	0.461231	
10650	0.474720	0.465627	0.440847	0.471223	0.479117	0.458633	0.477018	0.461631	0.458433	0.459732	
10660	0.471623	0.466127	0.443645	0.480715	0.477018	0.454936	0.475020	0.467226	0.451539	0.463629	
10670	0.468026	0.467526	0.438849	0.472622	0.479117	0.456835	0.478917	0.465328	0.455536	0.455536	
10680	0.473122	0.465627	0.446443	0.474820	0.476918	0.458433	0.474520	0.462130	0.456035	0.456035	
10690	0.478817	0.471123	0.439948	0.471023	0.477418	0.461831	0.476619	0.457834	0.460032	0.458733	
10700	0.469025	0.471123	0.445743	0.475719	0.478317	0.460432	0.469325	0.468125	0.457334	0.458633	
10710	0.481615	0.471523	0.445643	0.464029	0.469924	0.452938	0.471023	0.463829	0.461131	0.455336	
10720	0.476119	0.471723	0.442446	0.460731	0.470923	0.457134	0.479017	0.462430	0.452738	0.452938	
10730	0.476019	0.464528	0.442846	0.467726	0.479816	0.454636	0.471723	0.453537	0.451339	0.455336	
10740	0.473122	0.471922	0.441647	0.467626	0.476619	0.457334	0.472422	0.464728	0.458333	0.454836	
10750	0.475520	0.463929	0.449041	0.466427	0.475220	0.459532	0.469624	0.466027	0.460432	0.448641	
10760	0.473821	0.471623	0.435252	0.473122	0.478018	0.458133	0.478417	0.450839	0.463329	0.449840	
10770	0.481015	0.461331	0.443345	0.472822	0.477118	0.455436	0.478118	0.460132	0.456235	0.447542	
10780	0.472622	0.466527	0.445643	0.472822	0.478317	0.461331	0.469824	0.458034	0.458433	0.450639	
10790	0.480416	0.467926	0.440048	0.468525	0.476219	0.463729	0.473421	0.460831	0.461231	0.453737	
10800	0.472522	0.466527	0.451339	0.471123	0.476319	0.463629	0.477418	0.456335	0.464728	0.448341	
10810	0.478617	0.464728	0.446743	0.469025	0.468825	0.467726	0.474620	0.458333	0.464628	0.445244	
10820	0.471423	0.471523	0.452138	0.464129	0.467326	0.454137	0.479117	0.455635	0.465528	0.445344	
10830	0.472422	0.469724	0.452838	0.466527	0.479716	0.454836	0.476119	0.456335	0.464129	0.439548	
10840	0.471323	0.465727	0.442946	0.465428	0.475120	0.451539	0.471823	0.459033	0.468225	0.444345	
10850	0.470923	0.463629	0.451739	0.460332	0.477218	0.462130	0.473521	0.459133	0.466827	0.441147	
10860	0.459532	0.466827	0.450240	0.460232	0.476819	0.464129	0.476219	0.458333	0.467826	0.442446	
10870	0.471523	0.467326	0.442246	0.469624	0.479217	0.462630	0.478717	0.458533	0.467126	0.443945	
10880	0.473122	0.476019	0.443145	0.467226	0.476119	0.459732	0.480216	0.454636	0.466926	0.444644	
10890	0.474321	0.473721	0.449740	0.469325	0.473621	0.459532	0.481015	0.459333	0.467126	0.442446	
10900	0.469924	0.469025	0.439948	0.471623	0.471623	0.457834	0.476419	0.459832	0.471723	0.443945	
10910	0.475919	0.474720	0.452638	0.472922	0.477918	0.473221	0.478417	0.457934	0.465428	0.444744	
10920	0.481415	0.469125	0.451938	0.471323	0.482614	0.469025	0.473421	0.461031	0.464428	0.443345	
10930	0.473921	0.469325	0.444944	0.475520	0.487110	0.463229	0.472322	0.458233	0.467426	0.447942	
10940	0.480616	0.466527	0.451539	0.465927	0.474720	0.462530	0.478917	0.459432	0.467126	0.447442	
10950	0.479616	0.472922	0.448541	0.470723	0.472622	0.451938	0.478118	0.452938	0.470224	0.444245	
10960	0.474920	0.470024	0.438849	0.479916	0.480815	0.452838	0.477418	0.454436	0.469724	0.442946	
10970	0.475919	0.469724	0.440548	0.476219	0.478817	0.443545	0.474620	0.446942	0.466127	0.445144	
10980	0.476019	0.471723	0.449640	0.470923	0.476719	0.456335	0.464229	0.450939	0.471223	0.447242	
10990	0.475620	0.470823	0.438349	0.471623	0.478817	0.451039	0.471922	0.453537	0.463429	0.451639	
11000	0.481715	0.467126	0.439149	0.474720	0.472622	0.453737	0.477018	0.448441	0.469424	0.450140	
11010	0.477418	0.470024	0.444145	0.478917	0.474720	0.451739	0.471123	0.450939	0.459732	0.454836	
11020	0.480416	0.469924	0.436451	0.477518	0.479117	0.448441	0.466727	0.453837	0.465627	0.452138	
11030	0.476918	0.476819	0.440747	0.471123	0.482514	0.447342	0.475620	0.455136	0.467326	0.455935	
11040	0.474720	0.472522	0.447042	0.472422	0.478417	0.448741	0.473921	0.447042	0.463929	0.449241	
11050	0.472422	0.463429	0.441147	0.466227	0.474420	0.445044	0.466227	0.449341	0.467526	0.460432	
11060	0.478118	0.471922	0.438050	0.473621	0.475819	0.449341	0.464329	0.450040	0.466827	0.458833	
11070	0.478417	0.469724	0.437750	0.475220	0.478217	0.446043	0.472522	0.454836	0.471123	0.460332	
11080	0.476219	0.473221	0.435751	0.474920	0.476119	0.450340	0.471523	0.451539	0.467226	0.454936	
11090	0.481815	0.466627	0.442646	0.475420	0.471623	0.449141	0.469125	0.453837	0.465228	0.460532	
11100	0.478018	0.460631	0.445144	0.473821	0.474021	0.445444	0.468425	0.460132	0.460432	0.451938	
11110	0.475420	0.465627	0.444644	0.476619	0.470024	0.446743	0.473921	0.453637	0.471523	0.462430	
11120	0.475020	0.465428	0.445643	0.477118	0.470624	0.443245	0.469624	0.460032	0.466527	0.455236	
11130	0.470224	0.465528	0.446942	0.472422	0.473621	0.444444	0.469424	0.457934	0.465827	0.462130	
11140	0.472722	0.462830	0.445743	0.476019	0.471823	0.449540	0.473921	0.453337	0.461631	0.464928	
11150	0.476519	0.470124	0.442146	0.473921	0.475520	0.444644	0.476918	0.460032	0.462230	0.461531	
11160	0.473321	0.461731	0.445444	0.478517	0.477618	0.444644	0.473022	0.462130	0.465428	0.460132	
11170	0.470723	0.459832	0.448941	0.476918	0.472722	0.443345	0.468825	0.455635	0.465028	0.463229	
11180	0.471823	0.460132	0.450440	0.469824	0.475220	0.445843	0.477318	0.459732	0.471823	0.462330	
11190	0.475520	0.462230	0.448941	0.466627	0.468325	0.450839	0.477518	0.458133	0.463529	0.454237	
11200	0.468925	0.461031	0.454137	0.461930	0.471323	0.442546	0.477918	0.460432	0.465128	0.469924	
11210	0.473721	0.462430	0.448841	0.469724	0.475420	0.449141	0.469724	0.458533	0.470024	0.457434	
11220	0.476619	0.465228	0.452938	0.467626	0.473022	0.440647	0.478617	0.458733	0.468125	0.458034	
11230	0.479317	0.461631	0.452538	0.466827	0.479916	0.446343	0.470524	0.452838	0.469424	0.455536	
11240	0.472422	0.457834	0.451639	0.476719	0.469325	0.453437	0.471423	0.456235	0.462130	0.458733	
11250	0.472622	0.462130	0.452338	0.473022	0.472122	0.442246	0.479416	0.456535	0.465228	0.458633	
11260	0.472422	0.459033	0.453038	0.472022	0.473221	0.443945	0.476719	0.455236	0.457434	0.458633	
11270	0.482914	0.463829	0.448341	0.478717	0.464728	0.445244	0.471723	0.453437	0.458133	0.460132	
11280	0.479916	0.462330	0.446743	0.468525	0.474021	0.442046	0.476019	0.451039	0.455935	0.460931	
11290	0.472322	0.471023	0.445643	0.467426	0.472422	0.438849	0.471823	0.451239	0.456835	0.455635	
11300	0.475020	0.463329	0.444045	0.469524	0.477218	0.437250	0.471823	0.456835	0.452038	0.465328	
11310	0.472122	0.464229	0.449241	0.468225	0.472522	0.445643	0.475320	0.460032	0.459732	0.468625	
11320	0.476219	0.470224	0.446343	0.471823	0.476918	0.436751	0.458933	0.454037	0.459832	0.463729	
11330	0.477618	0.459233	0.445044	0.463829	0.467426	0.443345	0.470624	0.463529	0.460032	0.469524	
11340	0.488609	0.463829	0.445643	0.471123	0.466227	0.441946	0.471123	0.463729	0.462030	0.460432	
11350	0.479017	0.461831	0.445144	0.465328	0.474720	0.445943	0.462230	0.462930	0.465328	0.467426	
11360	0.483813	0.466427	0.441547	0.461031	0.472522	0.436851	0.466027	0.465128	0.455835	0.468725	
11370	0.474021	0.464229	0.448641	0.468825	0.477118	0.440148	0.465328	0.463629	0.464029	0.458533	
11380	0.473421	0.462630	0.448042	0.464129	0.464928	0.439349	0.457634	0.460432	0.459033	0.459233	
11390	0.482814	0.465927	0.448241	0.469225	0.470324	0.442246	0.469125	0.460631	0.462830	0.455436	
11400	0.476419	0.464029	0.443645	0.467926	0.464029	0.432154	0.470624	0.460532	0.464329	0.452638	
11410	0.476219	0.458433	0.441247	0.468525	0.466727	0.439848	0.466827	0.458833	0.465927	0.462130	
11420	0.475620	0.466227	0.446643	0.472122	0.467626	0.442046	0.473022	0.460931	0.465228	0.463030	
11430	0.475520	0.463129	0.445344	0.476918	0.466926	0.443345	0.473022	0.470024	0.463030	0.458034	
11440	0.474820	0.468625	0.441047	0.472622	0.461431	0.443445	0.468026	0.457434	0.464828	0.460931	
11450	0.477318	0.457134	0.452638	0.468525	0.467426	0.441547	0.479916	0.456435	0.462730	0.459133	
11460	0.484412	0.463129	0.453137	0.467126	0.465428	0.446543	0.469824	0.463829	0.471723	0.464928	
11470	0.480516	0.464628	0.457134	0.470124	0.463929	0.446243	0.467826	0.458034	0.455935	0.463629	
11480	0.481315	0.460232	0.460631	0.473421	0.463030	0.447742	0.466127	0.462230	0.464329	0.463729	
11490	0.478018	0.463429	0.457934	0.468026	0.469824	0.448641	0.460931	0.460831	0.467226	0.465827	
11500	0.483513	0.461930	0.456235	0.468825	0.468425	0.446043	0.464928	0.460132	0.460332	0.462730	
11510	0.481415	0.465927	0.457634	0.466727	0.464428	0.440647	0.466926	0.462830	0.460132	0.469225	
11520	0.475020	0.467526	0.457634	0.469125	0.470524	0.446343	0.469424	0.460631	0.458533	0.464928	
11530	0.479317	0.467726	0.459033	0.466027	0.471922	0.440548	0.465627	0.469325	0.467526	0.468825	
11540	0.484013	0.469924	0.461731	0.463229	0.464428	0.447242	0.461031	0.460032	0.463729	0.467626	
11550	0.476819	0.470723	0.459333	0.461531	0.464229	0.454237	0.468125	0.463729	0.467726	0.462030	
11560	0.483114	0.466727	0.463729	0.463429	0.468026	0.450140	0.476519	0.460032	0.471323	0.462830	
11570	0.476419	0.462230	0.459233	0.454736	0.468625	0.442746	0.469025	0.462430	0.470923	0.465727	
11580	0.472722	0.468825	0.462930	0.460032	0.463229	0.447642	0.472522	0.462030	0.463429	0.466727	
11590	0.473221	0.467526	0.458333	0.445544	0.466827	0.448441	0.471123	0.459233	0.464728	0.462030	
11600	0.474920	0.475819	0.456335	0.457234	0.472222	0.445444	0.476119	0.463629	0.466926	0.467126	
11610	0.479816	0.468026	0.459632	0.455236	0.460332	0.442946	0.472722	0.464329	0.462630	0.460831	
11620	0.476918	0.463729	0.456934	0.451339	0.469225	0.448941	0.481415	0.458333	0.464628	0.466327	
11630	0.476019	0.468725	0.461131	0.451539	0.468225	0.450040	0.478517	0.466427	0.467626	0.468325	
11640	0.475620	0.464129	0.458733	0.456635	0.466027	0.452138	0.473421	0.468725	0.467726	0.461131	
11650	0.472922	0.462730	0.461930	0.466327	0.478617	0.446343	0.477218	0.465028	0.470224	0.464129	
11660	0.473321	0.462730	0.464229	0.469424	0.476719	0.452138	0.475620	0.462130	0.460831	0.467026	
11670	0.480116	0.466827	0.455935	0.473122	0.467726	0.445444	0.477618	0.460132	0.466027	0.463929	
11680	0.465428	0.458133	0.462930	0.471423	0.467826	0.447542	0.479416	0.467726	0.468325	0.461431	
11690	0.475620	0.465727	0.457034	0.472522	0.468325	0.450639	0.479616	0.455336	0.465428	0.466926	
11700	0.471023	0.463129	0.460931	0.474121	0.467326	0.452138	0.473921	0.460532	0.463529	0.467126	
11710	0.472622	0.466127	0.456535	0.471723	0.466926	0.454037	0.461331	0.458433	0.465328	0.458733	
11720	0.472122	0.466727	0.462730	0.465028	0.471123	0.463129	0.475719	0.458733	0.467426	0.459133	
11730	0.470923	0.468925	0.460132	0.470024	0.470224	0.447642	0.462930	0.460232	0.468825	0.457034	
11740	0.474920	0.462730	0.465827	0.466027	0.469424	0.453937	0.471523	0.462530	0.464828	0.463429	
11750	0.469624	0.469924	0.459333	0.468425	0.465528	0.456135	0.473921	0.465627	0.469025	0.461131	
11760	0.471922	0.464728	0.462130	0.474321	0.460631	0.451239	0.473122	0.456835	0.468225	0.466827	
11770	0.465328	0.468725	0.461331	0.478917	0.467126	0.460432	0.471223	0.462730	0.465528	0.460831	
11780	0.473921	0.478317	0.467026	0.481515	0.465228	0.460132	0.478018	0.458034	0.466727	0.458333	
11790	0.473521	0.471823	0.464329	0.481914	0.466327	0.452238	0.471323	0.456835	0.472922	0.457134	
11800	0.472822	0.466327	0.460132	0.491407	0.463429	0.457134	0.470424	0.460831	0.472522	0.460831	
11810	0.467226	0.471623	0.456635	0.485212	0.458833	0.460432	0.469025	0.458533	0.468425	0.461431	
11820	0.469824	0.468625	0.456035	0.488709	0.464329	0.453737	0.471523	0.461531	0.473122	0.462230	
11830	0.467026	0.473621	0.458633	0.478817	0.467326	0.457934	0.469824	0.459932	0.465428	0.460731	
11840	0.472422	0.482214	0.464129	0.477418	0.471123	0.460631	0.465727	0.462230	0.468125	0.466926	
11850	0.468325	0.478917	0.457734	0.486611	0.464828	0.457534	0.471623	0.457634	0.466627	0.462730	
11860	0.471023	0.473921	0.461531	0.485112	0.467726	0.457334	0.474420	0.464628	0.467026	0.464129	
11870	0.463129	0.477818	0.461231	0.485811	0.463329	0.462930	0.478018	0.462430	0.471423	0.462930	
11880	0.467226	0.473921	0.460831	0.486711	0.458133	0.457734	0.470024	0.467726	0.465128	0.467626	
11890	0.464329	0.476219	0.459732	0.483313	0.466127	0.458034	0.469524	0.459932	0.473221	0.462330	
11900	0.464928	0.469125	0.462530	0.479816	0.465428	0.464329	0.463629	0.460332	0.469824	0.472722	
11910	0.471123	0.474820	0.454237	0.483014	0.463429	0.476119	0.468125	0.456735	0.470823	0.470823	
11920	0.473521	0.471823	0.454636	0.478417	0.469025	0.462730	0.466327	0.462730	0.465528	0.466427	
11930	0.474321	0.472122	0.458133	0.491807	0.473621	0.475120	0.466427	0.465627	0.465128	0.468325	
11940	0.462630	0.463729	0.462230	0.481315	0.472222	0.472822	0.472522	0.460432	0.465328	0.472122	
11950	0.469025	0.466827	0.458433	0.484412	0.470224	0.473022	0.464428	0.465428	0.468525	0.468925	
11960	0.470823	0.463629	0.462630	0.479716	0.468625	0.472722	0.464928	0.464528	0.470424	0.469125	
11970	0.467326	0.463030	0.458933	0.485711	0.469125	0.474720	0.462630	0.464528	0.465428	0.461231	
11980	0.473022	0.462130	0.458233	0.476019	0.473821	0.474321	0.469325	0.459033	0.470324	0.467026	
11990	0.465128	0.462030	0.463129	0.476019	0.472522	0.473921	0.479117	0.459432	0.465028	0.466627	
12000	0.466127	0.463429	0.458933	0.472622	0.472022	0.477318	0.475020	0.460831	0.467026	0.457234	
12010	0.476419	0.459732	0.458833	0.470923	0.464528	0.470524	0.464428	0.461831	0.465827	0.464029	
12020	0.458633	0.455935	0.463929	0.473521	0.461031	0.466926	0.464329	0.459532	0.461831	0.450939	
12030	0.458333	0.458733	0.465827	0.474221	0.455536	0.476319	0.465228	0.469125	0.461031	0.463329	
12040	0.458733	0.459432	0.457934	0.475819	0.465528	0.468725	0.470823	0.465028	0.463329	0.464528	
12050	0.470224	0.458433	0.465927	0.477518	0.462930	0.468026	0.467026	0.468225	0.463030	0.460831	
12060	0.462830	0.457234	0.461231	0.471823	0.459233	0.475020	0.463629	0.464229	0.460631	0.461331	
12070	0.465827	0.453237	0.457334	0.472522	0.462930	0.474620	0.463929	0.461431	0.468325	0.467626	
12080	0.468725	0.455236	0.455036	0.470324	0.463929	0.470723	0.460532	0.464828	0.466427	0.472822	
12090	0.466827	0.452338	0.464528	0.473521	0.456835	0.473621	0.459133	0.467926	0.467126	0.469025	
12100	0.461431	0.457034	0.458933	0.471123	0.457934	0.476019	0.465528	0.470024	0.464828	0.464129	
12110	0.463529	0.458833	0.465028	0.472122	0.451139	0.473821	0.468125	0.465428	0.462030	0.461531	
12120	0.462730	0.452938	0.460432	0.472122	0.445044	0.473122	0.459033	0.474720	0.466727	0.462930	
12130	0.456934	0.452538	0.463229	0.467026	0.454736	0.478617	0.456035	0.469624	0.463529	0.461031	
12140	0.462330	0.450340	0.462530	0.463529	0.457834	0.469624	0.461131	0.470723	0.463929	0.463629	
12150	0.463329	0.455735	0.462030	0.467426	0.454436	0.471922	0.455436	0.464728	0.466227	0.460631	
12160	0.470124	0.454936	0.457134	0.465428	0.456135	0.467626	0.452938	0.466627	0.458733	0.468425	
12170	0.469424	0.453437	0.461631	0.459932	0.452538	0.468026	0.463929	0.468325	0.465627	0.461831	
12180	0.462030	0.458233	0.462430	0.460731	0.454037	0.471423	0.457234	0.465428	0.468525	0.458833	
12190	0.461831	0.451139	0.456135	0.457234	0.456135	0.466527	0.457834	0.461431	0.467626	0.460332	
12200	0.466627	0.459932	0.458633	0.457734	0.456135	0.466227	0.466627	0.463929	0.465028	0.465528	
12210	0.469025	0.457534	0.454836	0.457734	0.459632	0.467226	0.463129	0.465627	0.466926	0.469924	
12220	0.470723	0.458733	0.459432	0.457634	0.455536	0.469225	0.464428	0.462830	0.472122	0.466926	
12230	0.467526	0.459233	0.459333	0.460132	0.458733	0.465627	0.465627	0.459133	0.473621	0.464329	
12240	0.466827	0.451539	0.462630	0.451938	0.451139	0.460232	0.455036	0.465627	0.464229	0.464828	
12250	0.471023	0.455236	0.456735	0.458733	0.453737	0.453837	0.461831	0.467026	0.465827	0.458333	
12260	0.471023	0.455436	0.465627	0.460532	0.452138	0.463030	0.459233	0.460132	0.465927	0.460831	
