T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
16320	0.095900	0.101389	0.047315	0.079783	0.092620	0.090774	0.068827	0.100966	0.104128	0.085673	
16330	0.098274	0.107643	0.045752	0.090234	0.095582	0.083122	0.062362	0.101190	0.102683	0.090245	
16340	0.107244	0.105457	0.043095	0.089728	0.092467	0.090810	0.059729	0.103106	0.102107	0.092808	
16350	0.107843	0.096887	0.041990	0.077961	0.089681	0.089975	0.060998	0.100108	0.102142	0.084591	
16360	0.115331	0.101989	0.041849	0.074399	0.090339	0.090704	0.055908	0.102306	0.095089	0.079513	
16370	0.124007	0.099955	0.039862	0.070485	0.091997	0.089540	0.055708	0.109230	0.096205	0.078937	
16380	0.126569	0.094995	0.044270	0.069015	0.091492	0.091668	0.058224	0.109336	0.095335	0.077820	
16390	0.128180	0.095183	0.045317	0.069039	0.097369	0.083345	0.059035	0.107585	0.093255	0.084673	
16400	0.124065	0.091245	0.041790	0.069027	0.097369	0.089763	0.061551	0.105375	0.096605	0.086977	
16410	0.122314	0.086789	0.042895	0.066888	0.098122	0.091127	0.064008	0.106891	0.094548	0.086002	
16420	0.122584	0.080771	0.044059	0.063455	0.094325	0.097216	0.063338	0.105375	0.096993	0.083310	
16430	0.123019	0.073929	0.043812	0.075304	0.095218	0.096311	0.064160	0.102412	0.100155	0.084532	
16440	0.122126	0.071084	0.045763	0.076927	0.098439	0.090398	0.061704	0.104975	0.102541	0.077879	
16450	0.121585	0.067005	0.044976	0.083427	0.101566	0.093513	0.059964	0.105257	0.101954	0.077456	
16460	0.124359	0.064384	0.044705	0.077961	0.102036	0.089223	0.062456	0.103788	0.098603	0.075516	
16470	0.121726	0.071790	0.043788	0.074717	0.097745	0.084403	0.061739	0.102847	0.101425	0.073600	
16480	0.121526	0.075446	0.046433	0.066852	0.095194	0.086272	0.058612	0.099426	0.101248	0.077667	
16490	0.127815	0.071778	0.045987	0.078243	0.095335	0.088318	0.060305	0.100837	0.102013	0.078384	
16500	0.133282	0.080395	0.048690	0.076962	0.098180	0.086543	0.063208	0.098568	0.101801	0.080618	
16510	0.130249	0.079795	0.049184	0.071437	0.095100	0.091503	0.062597	0.100108	0.101507	0.084862	
16520	0.128497	0.077914	0.047950	0.071978	0.093678	0.092914	0.063032	0.100743	0.098439	0.082569	
16530	0.133094	0.069121	0.054227	0.063420	0.093584	0.095688	0.065665	0.102142	0.098921	0.078408	
16540	0.129861	0.074540	0.050642	0.072389	0.092620	0.094771	0.066535	0.101836	0.098239	0.076539	
16550	0.131377	0.072718	0.053910	0.082898	0.090951	0.097828	0.070132	0.101225	0.100426	0.077609	
16560	0.139265	0.077103	0.058906	0.066582	0.091586	0.097698	0.072013	0.102342	0.107138	0.076163	
16570	0.140864	0.080700	0.060034	0.059693	0.092749	0.099415	0.072060	0.097745	0.111393	0.079242	
16580	0.142921	0.081652	0.065548	0.057989	0.092961	0.102283	0.069815	0.101789	0.114156	0.076362	
16590	0.143979	0.082922	0.058659	0.058106	0.094336	0.091139	0.067088	0.103106	0.112216	0.079278	
16600	0.151444	0.084144	0.055650	0.057519	0.093901	0.085532	0.084121	0.106773	0.113639	0.079148	
16610	0.151549	0.084873	0.054850	0.059129	0.093372	0.081476	0.081970	0.102765	0.125264	0.078690	
16620	0.148364	0.085332	0.054838	0.056696	0.094654	0.082217	0.072848	0.105210	0.118352	0.078467	
16630	0.143979	0.083992	0.050947	0.059776	0.093408	0.081664	0.079583	0.104305	0.111299	0.079301	
16640	0.143344	0.094360	0.049408	0.057636	0.098451	0.080524	0.075281	0.109842	0.119540	0.077432	
16650	0.141475	0.101472	0.052041	0.058588	0.098063	0.082687	0.074352	0.104434	0.116942	0.076515	
16660	0.136632	0.109524	0.057084	0.058906	0.096558	0.084815	0.077420	0.106256	0.112392	0.078290	
16670	0.139171	0.107855	0.060751	0.059752	0.096088	0.082264	0.072765	0.104846	0.112675	0.078561	
16680	0.139970	0.096969	0.055074	0.061010	0.096440	0.087671	0.074623	0.108678	0.112498	0.077985	
16690	0.154053	0.094360	0.049901	0.063255	0.095300	0.087471	0.074258	0.105269	0.113039	0.078761	
16700	0.151009	0.091715	0.047080	0.065712	0.096064	0.086566	0.068428	0.104187	0.109360	0.080724	
16710	0.143591	0.091057	0.046104	0.065371	0.092526	0.087471	0.070661	0.097804	0.104246	0.081347	
16720	0.139500	0.096676	0.051429	0.063302	0.087471	0.086119	0.073447	0.101742	0.100296	0.080042	
16730	0.143920	0.089376	0.051006	0.063902	0.094889	0.083980	0.078666	0.104940	0.100955	0.077879	
16740	0.141028	0.089634	0.051841	0.067417	0.098462	0.081582	0.076504	0.104987	0.103035	0.079560	
16750	0.126534	0.089270	0.053910	0.072930	0.098051	0.084109	0.074822	0.106033	0.100837	0.079913	
16760	0.122655	0.093807	0.055685	0.077832	0.102730	0.083063	0.074058	0.106456	0.101730	0.079466	
16770	0.131859	0.096805	0.044917	0.082111	0.100778	0.082134	0.070109	0.105833	0.100849	0.083698	
16780	0.129767	0.095183	0.048232	0.085426	0.105081	0.083980	0.072530	0.104740	0.099838	0.085073	
16790	0.132670	0.099426	0.045281	0.088400	0.104387	0.079607	0.074728	0.103764	0.099944	0.084050	
16800	0.121303	0.096981	0.046386	0.082546	0.106315	0.079995	0.075763	0.103482	0.100014	0.088318	
16810	0.125300	0.091727	0.049149	0.088318	0.113121	0.077338	0.071319	0.101871	0.096958	0.085673	
16820	0.132094	0.089305	0.045575	0.086025	0.113439	0.078996	0.070026	0.101860	0.095265	0.085179	
16830	0.131365	0.087448	0.046810	0.076927	0.115343	0.079536	0.070320	0.102095	0.097980	0.081934	
16840	0.138090	0.087953	0.047256	0.089940	0.114309	0.077773	0.075645	0.106785	0.099567	0.088447	
16850	0.141322	0.086895	0.047774	0.078090	0.111170	0.078502	0.075163	0.104422	0.100614	0.082957	
16860	0.139535	0.087824	0.046469	0.073459	0.108407	0.079278	0.070685	0.104328	0.095947	0.080359	
16870	0.135409	0.089223	0.047362	0.068933	0.103929	0.082816	0.066594	0.100496	0.095100	0.074799	
16880	0.133411	0.084897	0.050513	0.064019	0.105856	0.082146	0.071731	0.102212	0.095018	0.074129	
16890	0.113051	0.086178	0.053252	0.063161	0.105186	0.081452	0.070732	0.101801	0.093878	0.072495	
16900	0.117024	0.089517	0.050336	0.062221	0.107561	0.080489	0.071719	0.102177	0.093161	0.070203	
16910	0.119504	0.091339	0.050642	0.064337	0.104211	0.078643	0.067464	0.103141	0.095441	0.074811	
16920	0.115766	0.088212	0.053898	0.064631	0.107831	0.079101	0.068193	0.101495	0.094571	0.070849	
16930	0.109042	0.087001	0.053110	0.060081	0.110688	0.077679	0.067734	0.103223	0.092655	0.076198	
16940	0.112733	0.083063	0.053886	0.063667	0.110582	0.077467	0.068910	0.102330	0.089963	0.072131	
16950	0.112933	0.081688	0.050501	0.062197	0.107655	0.076398	0.067464	0.101977	0.090022	0.071413	
16960	0.116765	0.082546	0.049925	0.060399	0.102589	0.077420	0.072612	0.103188	0.094195	0.070273	
16970	0.119493	0.087224	0.047256	0.061045	0.114532	0.079466	0.070332	0.101507	0.097252	0.068933	
16980	0.120927	0.084920	0.049384	0.059776	0.111064	0.073482	0.067205	0.104140	0.096758	0.064313	
16990	0.112639	0.088035	0.048914	0.059423	0.109724	0.075986	0.070790	0.103223	0.100543	0.064760	
17000	0.105433	0.084944	0.059282	0.059670	0.107867	0.076468	0.071096	0.102988	0.106973	0.058847	
17010	0.106574	0.084885	0.056073	0.059447	0.102400	0.078114	0.066958	0.104775	0.102812	0.058212	
17020	0.100919	0.084485	0.055332	0.058377	0.099873	0.081194	0.070026	0.103541	0.094607	0.055826	
17030	0.092820	0.085814	0.054580	0.058859	0.104940	0.077503	0.072801	0.102612	0.097698	0.050571	
17040	0.089658	0.084803	0.051371	0.057624	0.101425	0.080371	0.067182	0.104540	0.099368	0.050407	
17050	0.091938	0.084485	0.049795	0.057836	0.102001	0.079454	0.066347	0.107220	0.098404	0.052852	
17060	0.086366	0.084568	0.048690	0.056708	0.100755	0.077432	0.068557	0.104246	0.096288	0.050089	
17070	0.085637	0.086143	0.050630	0.058142	0.100696	0.080030	0.065348	0.109113	0.098639	0.049361	
17080	0.086448	0.088118	0.053992	0.057883	0.099050	0.083427	0.062315	0.106209	0.098392	0.046328	
17090	0.088259	0.088870	0.053569	0.061445	0.097440	0.080724	0.061997	0.103388	0.096899	0.048279	
17100	0.088800	0.084897	0.050477	0.062444	0.098216	0.086860	0.060128	0.103741	0.098110	0.049067	
17110	0.082475	0.086401	0.047080	0.064560	0.101131	0.084427	0.060269	0.104093	0.103741	0.048984	
17120	0.083051	0.083310	0.049713	0.066794	0.101354	0.081699	0.066911	0.105128	0.101848	0.048702	
17130	0.084932	0.081382	0.053346	0.068087	0.103270	0.084121	0.071190	0.102142	0.113650	0.060458	
17140	0.086942	0.085449	0.051676	0.069826	0.099791	0.081793	0.090339	0.102048	0.117459	0.057789	
17150	0.090069	0.080536	0.053722	0.067205	0.104140	0.075575	0.088729	0.101542	0.115402	0.057895	
17160	0.085473	0.082311	0.057248	0.063667	0.100896	0.079560	0.089387	0.101554	0.105316	0.055556	
17170	0.083357	0.083298	0.055838	0.062139	0.098662	0.080571	0.093443	0.102882	0.109783	0.052922	
17180	0.084427	0.081029	0.058330	0.061057	0.094466	0.086049	0.092467	0.106562	0.103070	0.050571	
17190	0.083286	0.084544	0.060963	0.059588	0.092267	0.086272	0.093948	0.104458	0.100261	0.054415	
17200	0.081147	0.084615	0.054427	0.059400	0.094113	0.082887	0.098721	0.104469	0.099473	0.061057	
17210	0.074975	0.087024	0.051429	0.056484	0.091339	0.085473	0.081123	0.102741	0.101589	0.058682	
17220	0.074047	0.083956	0.050172	0.057754	0.093125	0.087283	0.077538	0.104223	0.110300	0.060810	
17230	0.078608	0.084180	0.051476	0.058189	0.094807	0.084685	0.075833	0.102236	0.116507	0.058012	
17240	0.080994	0.088447	0.054956	0.057766	0.097299	0.085273	0.077703	0.103353	0.112663	0.054674	
17250	0.076680	0.094113	0.054004	0.058671	0.095559	0.086225	0.073036	0.101918	0.116777	0.062903	
17260	0.075105	0.091151	0.046962	0.058988	0.098086	0.088529	0.072942	0.102612	0.116801	0.061304	
17270	0.070873	0.089564	0.051312	0.057683	0.096770	0.089364	0.072836	0.103541	0.117541	0.060140	
17280	0.076339	0.094136	0.046622	0.058859	0.106938	0.087847	0.072401	0.101319	0.112639	0.059000	
17290	0.075116	0.088811	0.043647	0.057507	0.105269	0.088459	0.071284	0.102295	0.111346	0.065571	
17300	0.076245	0.094054	0.041802	0.058918	0.107690	0.084709	0.069145	0.104270	0.111628	0.067381	
17310	0.080065	0.092691	0.041814	0.061398	0.103646	0.087260	0.071555	0.103458	0.118776	0.070743	
17320	0.076891	0.088200	0.040568	0.072812	0.102647	0.090116	0.077891	0.102295	0.125723	0.069286	
17330	0.080065	0.084568	0.039157	0.068145	0.101695	0.081417	0.080829	0.103000	0.114791	0.072695	
17340	0.076844	0.085285	0.041097	0.062362	0.098110	0.079748	0.079513	0.105128	0.112816	0.075634	
17350	0.076398	0.087624	0.041308	0.073283	0.099132	0.087518	0.087236	0.109606	0.108419	0.075316	
17360	0.076891	0.083463	0.040039	0.070931	0.102800	0.083874	0.084438	0.118623	0.112780	0.074188	
17370	0.075669	0.086072	0.039945	0.076409	0.103376	0.085179	0.088635	0.112381	0.112416	0.076868	
17380	0.072718	0.087330	0.038745	0.072072	0.100308	0.080195	0.092314	0.118047	0.108431	0.075351	
17390	0.072824	0.088741	0.041073	0.084673	0.101777	0.083521	0.099626	0.124935	0.104352	0.076057	
17400	0.072178	0.089411	0.042213	0.090057	0.104011	0.080101	0.102988	0.126581	0.107878	0.076703	
17410	0.072565	0.089093	0.042343	0.096781	0.102824	0.082534	0.105116	0.115390	0.109348	0.077150	
17420	0.064666	0.088306	0.045223	0.098980	0.098674	0.079995	0.114626	0.134081	0.104023	0.076750	
17430	0.063149	0.089669	0.050842	0.096288	0.099250	0.079607	0.112439	0.119740	0.102095	0.075281	
17440	0.062879	0.089070	0.049349	0.089058	0.100167	0.081311	0.116965	0.107702	0.104081	0.073047	
17450	0.063855	0.090222	0.056931	0.088847	0.099027	0.078690	0.106738	0.109042	0.102847	0.075210	
17460	0.066723	0.092420	0.062268	0.074023	0.091785	0.076245	0.102271	0.108219	0.103482	0.073882	
17470	0.061903	0.089564	0.057554	0.067593	0.098345	0.079983	0.102812	0.104987	0.103729	0.067581	
17480	0.066041	0.091680	0.051994	0.066653	0.094442	0.082887	0.105328	0.109912	0.104469	0.070779	
17490	0.071355	0.088259	0.053816	0.060740	0.093443	0.080876	0.126029	0.105998	0.101789	0.067805	
17500	0.067123	0.091397	0.050759	0.058671	0.094430	0.081382	0.123995	0.105210	0.105516	0.071202	
17510	0.067135	0.094654	0.054933	0.056120	0.095159	0.080594	0.135562	0.108807	0.107373	0.078020	
17520	0.069427	0.099379	0.052370	0.057472	0.093419	0.080465	0.142004	0.104211	0.104846	0.076315	
17530	0.071895	0.097757	0.046539	0.055932	0.091550	0.078490	0.136185	0.105892	0.107808	0.078443	
17540	0.075375	0.094242	0.046375	0.053757	0.091774	0.079090	0.137455	0.106785	0.113227	0.079407	
17550	0.076374	0.091550	0.046939	0.054427	0.091915	0.078208	0.135633	0.104375	0.116225	0.082957	
17560	0.078431	0.096017	0.047068	0.057107	0.096205	0.075257	0.141616	0.099215	0.114826	0.093302	
17570	0.077597	0.095864	0.046140	0.055685	0.090457	0.077103	0.140476	0.098509	0.112722	0.092185	
17580	0.075775	0.093784	0.045705	0.055485	0.093220	0.074752	0.133999	0.100955	0.114743	0.084485	
17590	0.078408	0.096217	0.049313	0.058847	0.089752	0.078678	0.140123	0.102036	0.114955	0.081147	
17600	0.078373	0.094501	0.046516	0.059870	0.090727	0.080712	0.124759	0.101730	0.120116	0.080077	
17610	0.076292	0.092303	0.048185	0.059905	0.089376	0.084579	0.114838	0.105128	0.125688	0.081923	
17620	0.078655	0.092162	0.046786	0.058753	0.090351	0.080653	0.119622	0.101707	0.118211	0.076903	
17630	0.077479	0.091527	0.047879	0.058847	0.090034	0.078008	0.101542	0.101331	0.110606	0.077185	
17640	0.079384	0.094654	0.048079	0.056849	0.088412	0.078713	0.109160	0.099356	0.107150	0.080253	
17650	0.079078	0.091821	0.050183	0.057554	0.090010	0.081405	0.105081	0.101542	0.105339	0.078055	
17660	0.076645	0.093760	0.046810	0.056449	0.091339	0.081476	0.098627	0.101190	0.107443	0.087659	
17670	0.079043	0.088494	0.044917	0.053710	0.090116	0.075845	0.096299	0.103212	0.106350	0.085637	
17680	0.075739	0.093854	0.047997	0.057201	0.090116	0.076409	0.087977	0.104070	0.101813	0.080782	
17690	0.075069	0.089552	0.050560	0.056237	0.089223	0.076727	0.090175	0.103341	0.100684	0.079724	
17700	0.077914	0.088259	0.046480	0.053428	0.088553	0.077855	0.089681	0.102812	0.103129	0.077550	
17710	0.075622	0.091280	0.047621	0.056132	0.087836	0.080136	0.097933	0.106327	0.102589	0.078079	
17720	0.075481	0.095430	0.046633	0.054192	0.091903	0.080594	0.091139	0.104223	0.105210	0.080771	
17730	0.077855	0.100919	0.046504	0.051864	0.088423	0.083216	0.094254	0.104234	0.104164	0.079701	
17740	0.075739	0.100214	0.043483	0.051817	0.088118	0.088071	0.090187	0.108690	0.106174	0.081817	
17750	0.076786	0.104857	0.042272	0.056555	0.088941	0.087871	0.092314	0.105927	0.107079	0.079325	
17760	0.078749	0.106703	0.043636	0.053498	0.089528	0.081194	0.097275	0.105104	0.106186	0.077456	
17770	0.082099	0.104093	0.041696	0.056061	0.087965	0.085814	0.102142	0.102483	0.108078	0.077080	
17780	0.088412	0.097005	0.044306	0.056731	0.087095	0.082793	0.094383	0.098639	0.104987	0.078173	
17790	0.097005	0.101013	0.044235	0.056496	0.088435	0.082052	0.094677	0.102071	0.106315	0.075716	
17800	0.089716	0.101554	0.044811	0.055191	0.086519	0.080512	0.091797	0.103952	0.104751	0.077703	
17810	0.084415	0.109183	0.044365	0.056179	0.087048	0.079431	0.093760	0.103176	0.102001	0.077597	
17820	0.085285	0.106421	0.043930	0.056190	0.092444	0.084826	0.093925	0.106867	0.102365	0.076786	
17830	0.085485	0.110994	0.043988	0.052099	0.089164	0.086707	0.087836	0.105069	0.103599	0.076151	
17840	0.086260	0.114297	0.045540	0.054474	0.089293	0.088024	0.086719	0.103976	0.103517	0.075986	
17850	0.094854	0.113932	0.049313	0.054921	0.087542	0.085590	0.085014	0.103858	0.103411	0.073059	
17860	0.096276	0.106303	0.048973	0.056296	0.086225	0.084803	0.075728	0.102165	0.105398	0.072765	
17870	0.090539	0.111440	0.047292	0.055614	0.084944	0.087706	0.088376	0.101813	0.105621	0.074305	
17880	0.098874	0.103059	0.046857	0.058518	0.089340	0.088212	0.089458	0.105821	0.113039	0.078878	
17890	0.092597	0.100637	0.045470	0.057507	0.090457	0.087166	0.089317	0.100108	0.114438	0.077832	
17900	0.101225	0.100766	0.045340	0.056731	0.092056	0.084438	0.087542	0.104987	0.110077	0.072507	
17910	0.103259	0.098239	0.049807	0.056108	0.092056	0.084286	0.085073	0.105186	0.109771	0.073388	
17920	0.092949	0.090492	0.046504	0.056614	0.097557	0.088588	0.086331	0.105398	0.103505	0.077456	
17930	0.087930	0.091115	0.046986	0.058059	0.098157	0.086919	0.086919	0.104387	0.108066	0.079642	
17940	0.088753	0.093031	0.047221	0.062620	0.092785	0.088470	0.085308	0.104117	0.106797	0.077350	
17950	0.088235	0.092867	0.045493	0.059693	0.087977	0.094325	0.083968	0.104575	0.104528	0.074681	
17960	0.089340	0.092749	0.046128	0.055426	0.094089	0.095347	0.085332	0.105422	0.102036	0.082499	
17970	0.085849	0.090434	0.046857	0.055414	0.090116	0.090128	0.088506	0.104563	0.104281	0.094230	
17980	0.079583	0.086014	0.045963	0.055544	0.094630	0.095159	0.082769	0.107150	0.104152	0.090128	
17990	0.075939	0.081311	0.046622	0.056038	0.090904	0.098650	0.084191	0.102212	0.105798	0.097734	
18000	0.077996	0.081782	0.045681	0.054462	0.091891	0.104657	0.088905	0.103317	0.103470	0.107749	
18010	0.076374	0.079889	0.043694	0.053792	0.092702	0.096969	0.090810	0.106009	0.105668	0.115907	
18020	0.073000	0.079043	0.048338	0.054521	0.091832	0.097428	0.094701	0.104740	0.106785	0.116695	
18030	0.073294	0.090786	0.052029	0.053992	0.090210	0.097969	0.099850	0.105833	0.104422	0.120974	
18040	0.075199	0.086284	0.049255	0.056014	0.092561	0.097322	0.094524	0.104846	0.106221	0.124254	
18050	0.075598	0.094430	0.055027	0.056966	0.090821	0.089258	0.095288	0.103729	0.111793	0.124265	
18060	0.078514	0.094654	0.051030	0.054991	0.093008	0.090868	0.102600	0.102929	0.112569	0.109912	
18070	0.080841	0.090351	0.055238	0.053910	0.089693	0.092961	0.109066	0.104140	0.119175	0.108231	
18080	0.082299	0.091809	0.052946	0.055579	0.090810	0.097828	0.109395	0.104364	0.118305	0.117283	
18090	0.081217	0.092937	0.050113	0.056543	0.089611	0.103047	0.111546	0.102400	0.110711	0.117459	
18100	0.078267	0.090010	0.055438	0.055391	0.090622	0.103411	0.117212	0.102882	0.112569	0.121033	
18110	0.076374	0.089199	0.062080	0.057025	0.091068	0.103670	0.123830	0.102541	0.105821	0.114720	
18120	0.078619	0.087683	0.068098	0.055802	0.091280	0.109019	0.117459	0.102671	0.107103	0.113345	
18130	0.076750	0.089999	0.070532	0.058612	0.090904	0.103059	0.109089	0.102718	0.106914	0.104258	
18140	0.077644	0.094360	0.071766	0.056696	0.098321	0.103035	0.111570	0.101965	0.107173	0.100261	
18150	0.077620	0.093549	0.053592	0.057742	0.100625	0.118235	0.109536	0.101072	0.103823	0.092068	
18160	0.077420	0.091256	0.058812	0.057154	0.099003	0.134293	0.106679	0.103317	0.108772	0.091938	
18170	0.079242	0.094125	0.053910	0.059270	0.091609	0.120127	0.103764	0.106009	0.106891	0.098169	
18180	0.080430	0.099403	0.054545	0.059799	0.096311	0.097745	0.107396	0.103882	0.106197	0.093831	
18190	0.080253	0.099485	0.052017	0.060175	0.094865	0.089787	0.105186	0.105010	0.108419	0.088177	
18200	0.082405	0.096288	0.056249	0.057001	0.095970	0.090069	0.102824	0.107549	0.105316	0.080300	
18210	0.077620	0.104998	0.055873	0.058389	0.098615	0.086977	0.104387	0.103599	0.105433	0.081664	
18220	0.078702	0.097475	0.059376	0.060152	0.099262	0.091444	0.110394	0.103118	0.105422	0.079630	
18230	0.077491	0.105151	0.064807	0.061986	0.101989	0.087448	0.116507	0.102659	0.105363	0.077761	
18240	0.076551	0.099062	0.061903	0.060904	0.102024	0.090104	0.127992	0.103059	0.103987	0.080101	
18250	0.075257	0.096476	0.057577	0.060305	0.106338	0.075880	0.129473	0.104716	0.106385	0.083427	
18260	0.075739	0.094019	0.062491	0.062573	0.101284	0.065454	0.115660	0.104493	0.104963	0.089446	
18270	0.076092	0.100167	0.059494	0.061257	0.097957	0.060187	0.109924	0.108631	0.107314	0.090046	
18280	0.077808	0.105104	0.058824	0.061997	0.102847	0.063490	0.109289	0.111052	0.108454	0.084873	
18290	0.076163	0.108208	0.067758	0.060622	0.098274	0.063725	0.110182	0.110159	0.104775	0.086460	
18300	0.075904	0.098310	0.063008	0.060575	0.094807	0.063820	0.105081	0.111981	0.102060	0.083533	
18310	0.078655	0.094219	0.067605	0.057577	0.089987	0.069921	0.103729	0.108478	0.104893	0.089905	
18320	0.078337	0.094712	0.063667	0.060152	0.091680	0.073189	0.103752	0.105939	0.106621	0.080312	
18330	0.078925	0.099438	0.063878	0.064537	0.098310	0.073859	0.101484	0.106315	0.105892	0.084685	
18340	0.077174	0.097040	0.067217	0.063138	0.103047	0.072671	0.103823	0.103999	0.107620	0.095218	
18350	0.075340	0.101672	0.062820	0.064830	0.102777	0.071402	0.105516	0.104317	0.106715	0.094677	
18360	0.077127	0.101448	0.059670	0.064360	0.107044	0.076468	0.102894	0.105092	0.109536	0.094230	
18370	0.076692	0.101354	0.060681	0.063561	0.097451	0.074564	0.101754	0.101119	0.105715	0.099250	
