T	s_1	s_2	s_3	s_4	s_5	s_6	s_7	s_8	s_9	s_10
10840	0.105639	0.087789	0.110689	0.119052	0.060723	0.100935	0.058214	0.069936	0.057919	0.07783
10850	0.109538	0.086944	0.110069	0.125108	0.060651	0.100399	0.065356	0.06935	0.059047	0.078597
10860	0.106393	0.087681	0.117232	0.132488	0.06042	0.100255	0.067148	0.071185	0.060591	0.080663
10870	0.100014	0.083856	0.124988	0.1283	0.055202	0.110092	0.061836	0.071415	0.059201	0.087078
10880	0.095327	0.080497	0.127747	0.121076	0.051919	0.108967	0.059709	0.069308	0.060668	0.089342
10890	0.094242	0.080879	0.118728	0.12781	0.055355	0.110656	0.059281	0.068149	0.059152	0.079573
10900	0.09795	0.081119	0.109961	0.127801	0.057128	0.104838	0.058446	0.067678	0.058199	0.077238
10910	0.103942	0.08162	0.103164	0.131532	0.054951	0.102549	0.062731	0.069394	0.058582	0.0786
10920	0.104872	0.081991	0.101788	0.132027	0.051069	0.100292	0.068663	0.069386	0.057275	0.078507
10930	0.1081	0.081731	0.102177	0.126855	0.048915	0.099282	0.073738	0.075345	0.057171	0.07798
10940	0.094101	0.083252	0.102507	0.128893	0.041745	0.093797	0.076067	0.077245	0.057357	0.07436
10950	0.092581	0.083925	0.102716	0.129485	0.044798	0.087861	0.072577	0.080024	0.057511	0.076522
10960	0.09685	0.085602	0.100375	0.131799	0.04625	0.084212	0.071055	0.072317	0.057795	0.082039
10970	0.097269	0.084039	0.102632	0.126746	0.051143	0.083008	0.06738	0.074814	0.056967	0.076179
10980	0.098689	0.082848	0.103498	0.114445	0.04616	0.084489	0.066066	0.072818	0.057586	0.07656
10990	0.094423	0.081667	0.104411	0.118545	0.042133	0.086167	0.063097	0.085889	0.058487	0.072795
11000	0.093917	0.082713	0.105267	0.117555	0.045752	0.082963	0.060553	0.083907	0.056848	0.071983
11010	0.089923	0.083079	0.104875	0.108399	0.042463	0.079666	0.07002	0.071891	0.057069	0.072305
11020	0.095233	0.082924	0.105829	0.104162	0.044587	0.078462	0.078135	0.072458	0.059108	0.073048
11030	0.098332	0.080451	0.105539	0.11182	0.046592	0.076428	0.075092	0.075394	0.059661	0.072597
11040	0.097023	0.080583	0.108905	0.114338	0.051192	0.079521	0.073011	0.07023	0.058776	0.073219
11050	0.087649	0.078254	0.105944	0.107609	0.050251	0.079194	0.063398	0.070886	0.059469	0.073213
11060	0.08489	0.076009	0.105106	0.114278	0.053114	0.077974	0.070169	0.076129	0.062604	0.074276
11070	0.084493	0.077127	0.106744	0.109899	0.052548	0.079044	0.060619	0.082115	0.068548	0.074283
11080	0.082255	0.077115	0.108408	0.108194	0.058891	0.07952	0.061365	0.091351	0.068784	0.076756
11090	0.081283	0.079511	0.106999	0.109226	0.056178	0.07833	0.060277	0.093209	0.073967	0.079753
11100	0.083913	0.075594	0.110097	0.10727	0.062576	0.078118	0.058423	0.089506	0.074711	0.079938
11110	0.083092	0.0768	0.11368	0.101377	0.06156	0.077709	0.058573	0.093439	0.070933	0.081095
11120	0.085694	0.073901	0.110623	0.103527	0.069953	0.078418	0.058952	0.094643	0.069858	0.080457
11130	0.085786	0.078114	0.104897	0.111022	0.063841	0.076979	0.058457	0.097463	0.076013	0.084416
11140	0.082661	0.078186	0.105995	0.111079	0.070435	0.077596	0.058365	0.09428	0.068169	0.085934
11150	0.081442	0.080254	0.102755	0.122764	0.065039	0.0775	0.057924	0.097046	0.061978	0.083992
11160	0.08199	0.078344	0.10222	0.114038	0.065626	0.076822	0.058096	0.095799	0.061018	0.081308
11170	0.085896	0.08082	0.103181	0.10714	0.063264	0.077243	0.058326	0.111613	0.062138	0.081792
11180	0.089634	0.084767	0.104869	0.129532	0.062556	0.077119	0.058099	0.121727	0.063648	0.079338
11190	0.091666	0.08521	0.105856	0.130611	0.058026	0.077389	0.058034	0.119838	0.065844	0.07836
11200	0.090702	0.081402	0.105132	0.145419	0.060697	0.078679	0.057273	0.134115	0.061126	0.080436
11210	0.090067	0.079688	0.103998	0.137805	0.064974	0.076223	0.056422	0.120313	0.062437	0.079859
11220	0.087658	0.08098	0.103178	0.13605	0.06051	0.076401	0.056028	0.106127	0.05992	0.085566
11230	0.091347	0.080426	0.103414	0.131837	0.066636	0.075588	0.056019	0.103854	0.0616	0.086389
11240	0.084505	0.081362	0.102965	0.133409	0.063804	0.077279	0.051197	0.09976	0.059465	0.086994
11250	0.086119	0.080884	0.103725	0.129788	0.066343	0.077054	0.049718	0.083803	0.063492	0.080353
11260	0.087065	0.079486	0.104737	0.131662	0.067393	0.079765	0.050878	0.093586	0.064011	0.081542
11270	0.084292	0.07934	0.108187	0.138131	0.055057	0.077473	0.048109	0.091734	0.063393	0.082243
11280	0.083208	0.079472	0.104097	0.154258	0.046268	0.076143	0.050099	0.106533	0.065056	0.083761
11290	0.082443	0.079374	0.103849	0.159532	0.048913	0.076343	0.052184	0.101389	0.068017	0.090025
11300	0.082375	0.08067	0.10314	0.155035	0.050268	0.077737	0.049059	0.105174	0.077169	0.087123
11310	0.081052	0.082998	0.102359	0.148367	0.058837	0.079718	0.047646	0.092246	0.083962	0.082824
11320	0.077312	0.087661	0.103396	0.14998	0.068485	0.077893	0.047999	0.079886	0.090712	0.083456
11330	0.067522	0.092512	0.103398	0.156115	0.070767	0.078767	0.049233	0.078676	0.087486	0.083952
11340	0.068844	0.096257	0.103882	0.149855	0.076349	0.08433	0.048844	0.072443	0.087341	0.083196
11350	0.069088	0.099629	0.103703	0.155616	0.081152	0.082285	0.049768	0.077651	0.084453	0.088935
11360	0.079315	0.094335	0.103369	0.154783	0.081772	0.082774	0.049118	0.090872	0.077547	0.093805
11370	0.083734	0.099265	0.104123	0.153832	0.077676	0.085627	0.049071	0.099416	0.071672	0.09944
11380	0.085544	0.093563	0.103108	0.158292	0.086083	0.091287	0.046818	0.094522	0.074915	0.103516
11390	0.083025	0.097801	0.103506	0.156564	0.093617	0.091987	0.046153	0.112519	0.085373	0.103389
11400	0.082427	0.108425	0.102639	0.144595	0.10539	0.091036	0.047657	0.107068	0.086486	0.103665
11410	0.082206	0.114072	0.099657	0.14495	0.094952	0.093031	0.048109	0.106958	0.081734	0.098407
11420	0.08526	0.120518	0.099826	0.131501	0.09969	0.083158	0.051501	0.101621	0.083872	0.095741
11430	0.083899	0.107208	0.101576	0.137004	0.099992	0.079897	0.052174	0.104339	0.07548	0.091771
11440	0.086551	0.112421	0.101303	0.141906	0.091857	0.077416	0.051023	0.101221	0.068323	0.092281
11450	0.087704	0.110939	0.100533	0.151432	0.098541	0.076876	0.048908	0.105656	0.069867	0.096586
11460	0.087254	0.120347	0.100574	0.145108	0.091165	0.077783	0.049195	0.106784	0.072673	0.096915
11470	0.088463	0.118495	0.102499	0.146787	0.101999	0.079094	0.049347	0.107499	0.070593	0.095774
11480	0.088466	0.124197	0.10243	0.141196	0.105994	0.079822	0.050365	0.111766	0.063149	0.097523
11490	0.085213	0.119092	0.100047	0.139061	0.096232	0.080647	0.052487	0.109762	0.063957	0.098672
11500	0.084959	0.106277	0.101302	0.136338	0.101769	0.079179	0.051339	0.103375	0.065201	0.093026
11510	0.085894	0.099276	0.101217	0.14003	0.100594	0.079433	0.052632	0.10827	0.064388	0.087622
11520	0.085114	0.104567	0.103782	0.128835	0.097436	0.07818	0.055752	0.103252	0.062574	0.0846
11530	0.085309	0.098957	0.102197	0.131594	0.10074	0.077987	0.056985	0.097553	0.063255	0.083905
11540	0.084897	0.096718	0.098242	0.151419	0.103544	0.078076	0.058039	0.106707	0.064544	0.084436
11550	0.08497	0.093314	0.102582	0.134299	0.109069	0.077762	0.058327	0.10765	0.064104	0.085879
11560	0.085229	0.094135	0.100298	0.123111	0.112235	0.07772	0.057994	0.101361	0.063677	0.086163
11570	0.086893	0.088059	0.095904	0.121763	0.116485	0.0776	0.0582	0.101361	0.062385	0.088148
11580	0.087272	0.08416	0.094188	0.115643	0.112455	0.077861	0.059175	0.111893	0.062903	0.091026
11590	0.087374	0.085948	0.093871	0.117326	0.101997	0.076766	0.058963	0.102165	0.061997	0.095729
11600	0.088292	0.085502	0.097551	0.110962	0.093192	0.074852	0.060058	0.094298	0.062037	0.094966
11610	0.088279	0.086692	0.099637	0.10873	0.10193	0.076239	0.058167	0.093463	0.061165	0.093955
11620	0.089484	0.092109	0.097782	0.118594	0.099704	0.078909	0.058148	0.095177	0.0604	0.096862
11630	0.086857	0.097445	0.093808	0.122586	0.102939	0.077402	0.058304	0.10004	0.059421	0.094247
11640	0.085914	0.097053	0.093058	0.115803	0.108191	0.076456	0.058366	0.097561	0.061917	0.093811
11650	0.087404	0.101598	0.095418	0.101052	0.106956	0.074985	0.058182	0.100232	0.062256	0.0989
11660	0.091619	0.108899	0.093639	0.114151	0.104638	0.075417	0.05905	0.10898	0.062457	0.098753
11670	0.095159	0.107058	0.096902	0.103292	0.09531	0.07764	0.058309	0.107838	0.063768	0.097962
11680	0.099516	0.10941	0.098353	0.098321	0.101178	0.077627	0.058182	0.114982	0.063663	0.101437
11690	0.104296	0.103457	0.100251	0.090604	0.098624	0.077161	0.05812	0.108681	0.066016	0.095938
11700	0.095137	0.10582	0.097853	0.09176	0.105642	0.077195	0.059064	0.111034	0.066049	0.102219
11710	0.091547	0.102739	0.098473	0.101728	0.111805	0.076899	0.061405	0.110922	0.070319	0.101151
11720	0.093622	0.100577	0.099699	0.103801	0.103065	0.077196	0.06171	0.116588	0.062117	0.10336
11730	0.094808	0.098488	0.100407	0.107487	0.104425	0.077595	0.061757	0.116591	0.063793	0.103461
11740	0.089768	0.101958	0.102142	0.10157	0.09974	0.077703	0.060111	0.113666	0.063077	0.097306
11750	0.091967	0.10403	0.104723	0.096102	0.104104	0.077211	0.060761	0.110839	0.060771	0.097152
11760	0.100745	0.106805	0.10472	0.103351	0.102724	0.076805	0.063609	0.113113	0.061963	0.094302
11770	0.100582	0.099203	0.104855	0.114293	0.11152	0.078494	0.059346	0.111728	0.061742	0.094175
11780	0.096194	0.10107	0.10702	0.107116	0.115264	0.077746	0.058579	0.111526	0.058477	0.090513
11790	0.090016	0.093955	0.105352	0.098767	0.113676	0.080896	0.059158	0.113351	0.058436	0.095517
11800	0.086097	0.104047	0.107786	0.098689	0.119981	0.082618	0.059159	0.113867	0.058041	0.094859
11810	0.080525	0.103887	0.099965	0.091227	0.111407	0.086263	0.058965	0.113725	0.052098	0.092712
11820	0.073663	0.096857	0.096961	0.084178	0.107934	0.080576	0.062486	0.115466	0.058327	0.094721
11830	0.068786	0.089499	0.103639	0.084694	0.098849	0.074668	0.064001	0.124765	0.056708	0.092576
11840	0.062965	0.092953	0.10078	0.085315	0.10017	0.073091	0.064145	0.133445	0.057458	0.092991
11850	0.058666	0.099175	0.103062	0.078986	0.093297	0.077939	0.060262	0.128178	0.059271	0.090497
11860	0.059459	0.100689	0.105598	0.0669	0.097658	0.07806	0.058422	0.124184	0.058963	0.088609
11870	0.062824	0.103171	0.107051	0.064033	0.096843	0.077104	0.058232	0.12045	0.058177	0.086743
11880	0.064626	0.097721	0.107503	0.068662	0.102535	0.077758	0.05947	0.119564	0.057432	0.08453
11890	0.065463	0.099899	0.104795	0.067512	0.094729	0.075253	0.063574	0.118209	0.058668	0.084741
11900	0.068011	0.102854	0.104621	0.068941	0.10149	0.076589	0.076	0.12372	0.058581	0.084193
11910	0.06752	0.101693	0.105992	0.068623	0.095147	0.078277	0.075532	0.121833	0.061196	0.081586
11920	0.065884	0.096033	0.110517	0.067087	0.097796	0.078933	0.08295	0.121183	0.059707	0.083583
11930	0.069087	0.099204	0.107543	0.069086	0.101955	0.078367	0.07155	0.115337	0.060069	0.086149
11940	0.072885	0.098515	0.108358	0.067596	0.102294	0.080532	0.079642	0.122361	0.059059	0.083492
11950	0.068139	0.09678	0.111703	0.070248	0.107645	0.078357	0.084918	0.123231	0.060489	0.080879
11960	0.071855	0.093891	0.111594	0.073283	0.10272	0.077746	0.074939	0.121077	0.062095	0.084182
11970	0.072876	0.093599	0.123163	0.071061	0.099272	0.077746	0.075624	0.12236	0.064159	0.083276
11980	0.070247	0.094278	0.12734	0.069128	0.092637	0.077767	0.068755	0.126036	0.070789	0.083572
11990	0.060909	0.095978	0.135177	0.070109	0.09213	0.076628	0.065157	0.115766	0.074092	0.0825
12000	0.06507	0.089912	0.132083	0.069556	0.089053	0.077259	0.074971	0.115359	0.078697	0.084509
12010	0.066828	0.088279	0.137614	0.071631	0.096954	0.076833	0.079869	0.123758	0.07336	0.093463
12020	0.067654	0.08834	0.138605	0.07251	0.10854	0.075766	0.083834	0.122311	0.079903	0.094289
12030	0.065714	0.086404	0.132148	0.070256	0.11249	0.077749	0.083847	0.117483	0.08454	0.089232
12040	0.070019	0.085457	0.133869	0.061868	0.117936	0.077352	0.07855	0.116721	0.078064	0.087921
12050	0.066782	0.08553	0.11887	0.069666	0.115636	0.078264	0.070746	0.11692	0.085483	0.089048
12060	0.065266	0.094607	0.116215	0.073114	0.123687	0.083736	0.075331	0.119429	0.081958	0.095285
12070	0.062347	0.093379	0.111944	0.078191	0.120964	0.078673	0.07212	0.119728	0.077409	0.09546
12080	0.061842	0.091279	0.108139	0.076206	0.123629	0.079529	0.068442	0.120508	0.082306	0.096644
12090	0.063472	0.091928	0.111126	0.070841	0.12149	0.080686	0.069116	0.119894	0.07898	0.102263
12100	0.068859	0.092769	0.113709	0.077838	0.115372	0.079907	0.066936	0.119981	0.071761	0.104227
12110	0.063099	0.088078	0.116568	0.080093	0.107487	0.078675	0.069835	0.119923	0.072934	0.111725
12120	0.062513	0.0868	0.116525	0.078064	0.098234	0.078715	0.063612	0.121131	0.076509	0.120205
12130	0.065466	0.088116	0.119148	0.082048	0.112313	0.084864	0.060362	0.12058	0.079458	0.111568
12140	0.069452	0.090676	0.124484	0.084582	0.107199	0.084824	0.061595	0.123729	0.086099	0.111665
12150	0.068853	0.087383	0.125726	0.084846	0.113855	0.079485	0.061078	0.123403	0.084711	0.105692
12160	0.063984	0.08542	0.128644	0.088536	0.119118	0.076873	0.063395	0.129189	0.084344	0.101075
12170	0.061604	0.09051	0.120168	0.087107	0.126015	0.077477	0.063083	0.127972	0.086116	0.104341
12180	0.061834	0.093251	0.115418	0.090697	0.126128	0.086713	0.072061	0.123063	0.070735	0.105917
12190	0.059893	0.104812	0.117024	0.090869	0.124042	0.090012	0.063001	0.121271	0.065094	0.101808
12200	0.062586	0.107723	0.122898	0.092729	0.12705	0.088772	0.067117	0.121938	0.062175	0.10168
12210	0.066458	0.097062	0.120822	0.091379	0.127501	0.085018	0.066679	0.12136	0.059676	0.108055
12220	0.075083	0.099278	0.116911	0.095342	0.123855	0.084086	0.067132	0.120491	0.062134	0.106106
12230	0.074809	0.099963	0.11171	0.092904	0.128764	0.075569	0.072378	0.121525	0.062792	0.100048
12240	0.07301	0.099901	0.112573	0.094294	0.134456	0.079796	0.07799	0.120148	0.065636	0.105212
12250	0.077133	0.100157	0.113542	0.095818	0.134959	0.081366	0.07916	0.12031	0.067055	0.103723
12260	0.085319	0.109997	0.114654	0.096095	0.135433	0.082913	0.078026	0.119811	0.064035	0.105792
12270	0.084414	0.12781	0.115368	0.093116	0.137883	0.07471	0.073326	0.120506	0.0615	0.108822
12280	0.08396	0.120041	0.114227	0.088973	0.135449	0.076049	0.076406	0.119941	0.061012	0.108666
12290	0.07786	0.125186	0.116527	0.086474	0.138932	0.076572	0.078812	0.119818	0.061229	0.104711
12300	0.080026	0.114406	0.118708	0.088891	0.140966	0.077572	0.078384	0.120259	0.061073	0.107706
12310	0.08322	0.119579	0.119299	0.091178	0.142863	0.08029	0.0768	0.119623	0.061407	0.111584
12320	0.084085	0.108903	0.118245	0.088075	0.144069	0.079825	0.07412	0.120168	0.061328	0.110902
12330	0.090035	0.107452	0.121233	0.089763	0.141312	0.096359	0.069387	0.120699	0.061096	0.112043
12340	0.088572	0.106388	0.117581	0.088904	0.140899	0.098604	0.066544	0.120039	0.060881	0.110761
12350	0.088557	0.103723	0.116643	0.091761	0.141687	0.117268	0.069871	0.121834	0.061504	0.112238
12360	0.091272	0.096693	0.116039	0.089874	0.140102	0.128569	0.070775	0.122376	0.060676	0.112468
12370	0.099251	0.094131	0.116062	0.092524	0.142282	0.132994	0.075012	0.12388	0.063159	0.110302
12380	0.109116	0.095529	0.118831	0.094229	0.144312	0.161878	0.081438	0.120195	0.062915	0.112444
12390	0.121265	0.095832	0.11996	0.091558	0.147364	0.145198	0.07009	0.120116	0.06158	0.107027
12400	0.11525	0.090609	0.12138	0.099127	0.148154	0.121106	0.067303	0.119826	0.065013	0.099191
12410	0.118844	0.08702	0.122254	0.0992	0.152132	0.114671	0.067927	0.12052	0.062876	0.102978
12420	0.118602	0.092269	0.120526	0.098675	0.149718	0.108319	0.065233	0.123501	0.061823	0.101536
12430	0.128027	0.093446	0.119535	0.105886	0.152394	0.093029	0.061969	0.121793	0.062421	0.103626
12440	0.119372	0.090619	0.115767	0.101461	0.155439	0.089603	0.06784	0.129259	0.06294	0.108227
12450	0.118283	0.091928	0.115224	0.104084	0.160702	0.103892	0.066891	0.134282	0.063334	0.11889
12460	0.116301	0.093035	0.117063	0.104035	0.154298	0.105068	0.06595	0.133041	0.065814	0.119557
12470	0.121658	0.092262	0.111967	0.108604	0.156786	0.109984	0.05991	0.136953	0.069538	0.125415
12480	0.12626	0.090536	0.118319	0.113558	0.155185	0.12634	0.059028	0.139616	0.067165	0.120047
12490	0.119869	0.089485	0.114213	0.112355	0.153078	0.132139	0.059301	0.156252	0.064159	0.123763
12500	0.123371	0.089894	0.11384	0.113009	0.153942	0.116743	0.060879	0.148444	0.068131	0.115017
12510	0.10845	0.091794	0.117733	0.111961	0.155079	0.123045	0.059519	0.153322	0.069189	0.109167
12520	0.107752	0.09208	0.119969	0.10772	0.155257	0.133311	0.059672	0.142873	0.063384	0.107142
12530	0.111144	0.09433	0.120355	0.104253	0.151744	0.143291	0.059872	0.147169	0.062564	0.110599
12540	0.105694	0.091854	0.118954	0.102763	0.155642	0.143775	0.066103	0.146198	0.058949	0.112994
12550	0.111005	0.092467	0.118818	0.102726	0.154388	0.149566	0.065859	0.148115	0.057292	0.100992
12560	0.119441	0.092568	0.117376	0.101217	0.148864	0.152598	0.061067	0.14696	0.058965	0.116207
12570	0.10919	0.092197	0.118698	0.101678	0.149364	0.14221	0.058933	0.138973	0.060066	0.116028
12580	0.105352	0.091032	0.118952	0.103382	0.154153	0.149666	0.059409	0.134448	0.060369	0.099554
12590	0.099727	0.090135	0.120614	0.103424	0.160675	0.141824	0.060783	0.135542	0.0601	0.095573
12600	0.100496	0.091988	0.118591	0.102423	0.161777	0.118291	0.059817	0.127358	0.059462	0.092533
12610	0.100847	0.094073	0.113575	0.104517	0.161398	0.121863	0.06023	0.12358	0.059748	0.096283
12620	0.097549	0.093985	0.116056	0.104306	0.155616	0.121754	0.062848	0.120655	0.061141	0.095066
12630	0.096294	0.091439	0.119789	0.106707	0.153286	0.113332	0.066318	0.122323	0.062564	0.092588
12640	0.097649	0.091435	0.118265	0.110221	0.150235	0.13784	0.065975	0.12451	0.061359	0.097821
12650	0.110042	0.090982	0.120893	0.111501	0.148907	0.113387	0.063692	0.12885	0.062743	0.101386
12660	0.110784	0.089247	0.120039	0.112605	0.149267	0.097772	0.061904	0.135144	0.062074	0.099767
12670	0.120804	0.090423	0.127639	0.109627	0.146987	0.086325	0.063117	0.130173	0.060986	0.096382
12680	0.122871	0.091158	0.124374	0.107399	0.151701	0.093552	0.06338	0.131903	0.060995	0.094852
12690	0.124523	0.092534	0.128013	0.123016	0.15295	0.085017	0.061673	0.132292	0.060789	0.098187
12700	0.119965	0.0926	0.125809	0.127432	0.148434	0.082809	0.059828	0.133108	0.060995	0.098968
12710	0.120784	0.092373	0.127698	0.117322	0.151659	0.077908	0.059893	0.128254	0.06144	0.101624
12720	0.116405	0.091251	0.127214	0.121485	0.150966	0.076476	0.056807	0.129843	0.06097	0.103261
12730	0.11541	0.090831	0.129111	0.108335	0.159112	0.07771	0.059821	0.133142	0.061316	0.102784
12740	0.111341	0.091637	0.129622	0.110873	0.156831	0.081021	0.058029	0.134942	0.062925	0.109884
12750	0.116651	0.092052	0.133358	0.117271	0.157996	0.080145	0.058438	0.13634	0.063065	0.116714
12760	0.117394	0.090813	0.1282	0.10769	0.162252	0.080635	0.055861	0.133846	0.063144	0.115253
12770	0.115461	0.09183	0.12892	0.10957	0.166655	0.078706	0.058182	0.126252	0.06378	0.117659
12780	0.11901	0.093599	0.13103	0.110797	0.170337	0.079667	0.058167	0.123397	0.064515	0.120781
12790	0.123546	0.098073	0.133516	0.101259	0.156812	0.077967	0.058329	0.121665	0.06583	0.121765
12800	0.122797	0.094263	0.132691	0.104196	0.163951	0.078787	0.058182	0.123139	0.06966	0.120272
12810	0.128033	0.093999	0.134812	0.102171	0.155839	0.078377	0.058307	0.124012	0.069409	0.122745
12820	0.120935	0.093335	0.131619	0.100975	0.150869	0.078192	0.061164	0.12455	0.078932	0.123794
12830	0.125753	0.092841	0.129557	0.10063	0.148501	0.077798	0.061268	0.123163	0.076206	0.126279
12840	0.131088	0.090336	0.125688	0.103405	0.148145	0.081894	0.063892	0.122745	0.076553	0.127308
12850	0.127308	0.090069	0.126476	0.102906	0.143744	0.083892	0.059521	0.126614	0.074391	0.1296
12860	0.12565	0.089692	0.12597	0.099349	0.13968	0.082336	0.059549	0.130473	0.073429	0.130871
12870	0.120299	0.092016	0.125997	0.100202	0.136942	0.087219	0.058249	0.131404	0.072924	0.136055
12880	0.120428	0.090207	0.123703	0.098665	0.132689	0.110302	0.058287	0.12869	0.073756	0.142654
12890	0.130077	0.088957	0.121245	0.09931	0.127831	0.099819	0.057437	0.130321	0.07524	0.142225
12900	0.125561	0.086127	0.114448	0.103054	0.130707	0.094055	0.057856	0.125712	0.073344	0.136898
12910	0.133597	0.083485	0.121458	0.103638	0.128883	0.086178	0.057733	0.134163	0.082886	0.142462
12920	0.124151	0.085741	0.125066	0.100344	0.120275	0.080205	0.05785	0.128229	0.091116	0.146339
