T	s_1	s_2	s_3	s_4	s_5	s_6	s_7	s_8	s_9	s_10
16170	0.995842	0.996959	0.994413	0.998469	0.992952	0.996639	0.997789	0.99374	0.996368	0.991086
16180	0.997192	0.996707	0.992121	0.998251	0.993165	0.996912	0.99624	0.993409	0.996123	0.989526
16190	0.997308	0.996646	0.993376	0.997384	0.993502	0.997706	0.996489	0.994444	0.996224	0.990346
16200	0.997277	0.997037	0.993456	0.996769	0.994291	0.996752	0.998079	0.993714	0.996339	0.990215
16210	0.997052	0.996024	0.993281	0.997445	0.993305	0.99824	0.997676	0.993396	0.997122	0.993807
16220	0.997825	0.997572	0.992639	0.996458	0.994171	0.9973	0.997751	0.994085	0.997434	0.991742
16230	0.998269	0.997901	0.993322	0.996249	0.994356	0.996497	0.99859	0.993977	0.996548	0.993459
16240	0.997072	0.998737	0.99275	0.996812	0.99394	0.996039	0.998211	0.994044	0.996523	0.994305
16250	0.996157	0.998983	0.993888	0.997517	0.993724	0.996133	0.998625	0.994149	0.995275	0.993859
16260	0.997534	0.998021	0.993733	0.997745	0.993623	0.996584	0.998224	0.993259	0.994067	0.994796
16270	0.997458	0.998617	0.996065	0.997626	0.993558	0.996112	0.998363	0.993356	0.994582	0.996555
16280	0.998179	0.999066	0.996911	0.998175	0.994023	0.995249	0.997897	0.992974	0.994016	0.997768
16290	0.998518	0.999145	0.995759	0.998032	0.994276	0.994924	0.997694	0.993656	0.993607	0.998172
16300	0.998802	0.999218	0.994721	0.998223	0.994089	0.995533	0.998248	0.992867	0.990507	0.998477
16310	0.996522	0.997628	0.995433	0.998522	0.993941	0.994755	0.998302	0.992946	0.993573	0.997391
16320	0.996407	0.998143	0.99561	0.998686	0.993674	0.99642	0.99821	0.993199	0.99399	0.996507
16330	0.997747	0.999087	0.996315	0.998049	0.993272	0.995256	0.999295	0.9934	0.994591	0.994971
16340	0.998569	0.998907	0.995331	0.99746	0.993559	0.996952	0.998935	0.990943	0.994064	0.99826
16350	0.998277	0.998924	0.995695	0.998161	0.993165	0.997582	0.998666	0.991168	0.994825	0.997505
16360	0.998394	0.998979	0.995716	0.999489	0.992347	0.996697	0.996675	0.991217	0.995188	0.996909
16370	0.998318	0.998464	0.996314	0.998428	0.99236	0.996317	0.997379	0.991617	0.995098	0.997094
16380	0.998299	0.997793	0.996981	0.996261	0.992581	0.996178	0.996464	0.99159	0.99649	0.997917
16390	0.999047	0.995953	0.994486	0.998206	0.992455	0.997031	0.997023	0.992041	0.996699	0.997648
16400	0.999062	0.995082	0.995102	0.998868	0.992169	0.997237	0.996503	0.991552	0.997166	0.997075
16410	0.997911	0.995721	0.996572	0.997858	0.992596	0.996819	0.995742	0.991023	0.995351	0.996407
16420	0.998049	0.995715	0.995549	0.997662	0.99374	0.996495	0.996236	0.99137	0.995772	0.997462
16430	0.997881	0.99397	0.995575	0.996434	0.993761	0.997378	0.996554	0.991508	0.99522	0.998648
16440	0.997504	0.993246	0.996379	0.997549	0.993046	0.997997	0.99413	0.992214	0.996668	0.998836
16450	0.996912	0.994735	0.996373	0.997045	0.992309	0.998334	0.992951	0.991754	0.995805	0.998083
16460	0.995023	0.993848	0.996556	0.997232	0.993612	0.998711	0.99348	0.993209	0.995858	0.996336
16470	0.99565	0.993687	0.995396	0.99778	0.993912	0.99894	0.996684	0.992183	0.996385	0.997488
16480	0.996925	0.993547	0.995388	0.998512	0.994632	0.998828	0.999016	0.99274	0.996113	0.998227
16490	0.996951	0.991916	0.996451	0.99787	0.992374	0.998682	0.997516	0.99176	0.995737	0.998289
16500	0.997399	0.991145	0.996161	0.997747	0.993386	0.998831	0.998439	0.991865	0.994717	0.998632
16510	0.996862	0.992907	0.99538	0.998003	0.993884	0.999356	0.997403	0.990777	0.99504	0.999236
16520	0.996659	0.995205	0.994198	0.996161	0.992891	0.998846	0.998552	0.992885	0.99388	0.997606
16530	0.995768	0.99406	0.994253	0.997029	0.991402	0.999464	0.997514	0.992696	0.99235	0.998715
16540	0.995753	0.994663	0.99621	0.998677	0.993009	0.998116	0.997305	0.99153	0.99441	0.998641
16550	0.99543	0.993452	0.997563	0.998789	0.994108	0.998537	0.997323	0.992834	0.994992	0.998669
16560	0.996436	0.993021	0.997653	0.999298	0.99455	0.99879	0.998266	0.993757	0.996679	0.999102
16570	0.996437	0.991947	0.997882	0.999348	0.99495	0.99927	0.998513	0.992484	0.996465	0.998584
16580	0.996481	0.992593	0.99851	0.998731	0.994881	0.999686	0.998619	0.990572	0.996383	0.999309
16590	0.995481	0.991867	0.99791	0.998084	0.994169	0.999554	0.99662	0.991698	0.995843	0.998981
16600	0.995625	0.991405	0.99747	0.998662	0.992435	0.999173	0.995675	0.992372	0.995637	0.997648
16610	0.995531	0.989341	0.997275	0.998715	0.992772	0.998206	0.997724	0.991499	0.994566	0.998973
16620	0.995924	0.988123	0.997653	0.99907	0.991621	0.99833	0.996347	0.992557	0.993764	0.999185
16630	0.995516	0.990913	0.997433	0.998089	0.990703	0.998944	0.997713	0.992434	0.995112	0.999285
16640	0.996652	0.990796	0.995728	0.99613	0.990722	0.999386	0.99778	0.992314	0.993934	0.999584
16650	0.996736	0.991092	0.998033	0.995911	0.990904	0.9996	0.996888	0.992532	0.994358	0.999006
16660	0.996576	0.994315	0.9974	0.995604	0.9914	0.999827	0.998139	0.992432	0.994512	0.998237
16670	0.995029	0.994311	0.997125	0.996351	0.990698	0.999732	0.998736	0.993152	0.992831	0.998189
16680	0.996058	0.992408	0.998961	0.995804	0.990433	0.999398	0.997066	0.993174	0.994295	0.997928
16690	0.996353	0.990095	0.998518	0.997842	0.99126	0.999142	0.997858	0.993416	0.993781	0.997445
16700	0.996623	0.989089	0.998352	0.99822	0.992091	0.99965	0.998078	0.993635	0.993284	0.997528
16710	0.997928	0.991399	0.998969	0.998641	0.992198	0.99871	0.998436	0.99373	0.994874	0.997709
16720	0.998438	0.989904	0.999024	0.997523	0.993081	0.998068	0.996584	0.99339	0.994532	0.997836
16730	0.997785	0.98905	0.99854	0.998766	0.99155	0.99663	0.99743	0.994399	0.994807	0.999157
16740	0.999041	0.991986	0.998724	0.998513	0.992543	0.995336	0.995274	0.993972	0.995579	0.998398
16750	0.997812	0.993566	0.998948	0.997851	0.994027	0.99591	0.995537	0.992413	0.994981	0.997776
16760	0.997621	0.994329	0.999452	0.998033	0.994296	0.998201	0.997047	0.991853	0.995034	0.997135
16770	0.997976	0.993852	0.998857	0.997389	0.993759	0.999151	0.995927	0.988921	0.994855	0.998219
16780	0.997576	0.995747	0.999309	0.996453	0.992623	0.999412	0.99603	0.988816	0.996295	0.998148
16790	0.997104	0.996763	0.999488	0.996311	0.991979	0.998956	0.998106	0.989931	0.997175	0.997732
16800	0.996707	0.996114	0.999344	0.995876	0.992823	0.998951	0.997938	0.989848	0.996212	0.998636
16810	0.997779	0.99594	0.999604	0.996826	0.993452	0.998556	0.998886	0.993068	0.995724	0.999727
16820	0.99798	0.996803	0.999166	0.99657	0.992934	0.998531	0.998867	0.994163	0.995824	0.999223
16830	0.996919	0.995689	0.999534	0.994469	0.995571	0.999091	0.998792	0.994363	0.994983	0.999516
16840	0.996855	0.993341	0.999605	0.99535	0.994286	0.999723	0.998352	0.994906	0.995581	0.999649
16850	0.997453	0.992854	0.999554	0.994588	0.993277	0.99853	0.99765	0.994273	0.995519	0.998955
16860	0.996504	0.992476	0.999344	0.994235	0.992922	0.99855	0.996888	0.994804	0.994723	0.998663
16870	0.997215	0.994827	0.99894	0.989741	0.993804	0.997928	0.996321	0.994065	0.993361	0.998992
16880	0.998184	0.996071	0.998627	0.992912	0.993767	0.99787	0.995371	0.994267	0.993331	0.998678
16890	0.997808	0.996771	0.999489	0.993921	0.993354	0.995923	0.996585	0.994414	0.994537	0.999164
16900	0.996999	0.994642	0.999427	0.993923	0.992107	0.994727	0.994632	0.993847	0.995717	0.998623
16910	0.996344	0.99457	0.998055	0.995146	0.991838	0.993162	0.995029	0.995021	0.995163	0.997322
16920	0.998006	0.997324	0.997145	0.994157	0.992026	0.993122	0.995303	0.99508	0.994601	0.995311
16930	0.997378	0.995287	0.995422	0.993646	0.991283	0.99159	0.996877	0.993508	0.995135	0.995176
16940	0.997942	0.99562	0.996963	0.994076	0.988636	0.99425	0.998243	0.99471	0.994278	0.995144
16950	0.996512	0.996397	0.998135	0.994221	0.990973	0.994783	0.999107	0.995045	0.994266	0.996612
16960	0.996352	0.99683	0.998814	0.992925	0.993093	0.99528	0.999001	0.994713	0.995768	0.997133
16970	0.997229	0.997767	0.998619	0.992655	0.992068	0.994647	0.999676	0.993025	0.996012	0.99667
16980	0.997576	0.997896	0.999398	0.993097	0.993176	0.993892	0.999209	0.992759	0.995346	0.999066
16990	0.99768	0.999283	0.999837	0.994175	0.994027	0.995949	0.999011	0.991495	0.993768	0.998904
17000	0.99724	0.998378	0.999229	0.994432	0.993981	0.996148	0.999616	0.993148	0.995386	0.997997
17010	0.998163	0.998045	0.999451	0.995529	0.995103	0.99554	0.999576	0.992259	0.99637	0.997947
17020	0.996974	0.997813	0.998839	0.996138	0.995505	0.995434	0.999472	0.990024	0.996344	0.998447
17030	0.997855	0.998319	0.99778	0.99537	0.994167	0.993153	0.999373	0.990979	0.996367	0.999019
17040	0.997407	0.998771	0.998455	0.995233	0.993296	0.992486	0.998819	0.990998	0.996298	0.99944
17050	0.997222	0.998708	0.998666	0.994972	0.993833	0.994222	0.998579	0.992954	0.996325	0.999068
17060	0.997112	0.998328	0.999068	0.996214	0.99335	0.993704	0.999052	0.992977	0.995898	0.99931
17070	0.998632	0.998834	0.999028	0.99851	0.994283	0.992939	0.999104	0.993401	0.995495	0.998386
17080	0.998696	0.998728	0.999017	0.997402	0.993446	0.994371	0.999191	0.99342	0.995313	0.998271
17090	0.998193	0.998039	0.998637	0.997679	0.99062	0.995136	0.999128	0.991765	0.996562	0.998529
17100	0.998255	0.99888	0.997028	0.997315	0.989285	0.993429	0.999218	0.990514	0.99601	0.999345
17110	0.996866	0.998961	0.999245	0.996224	0.984527	0.994069	0.998869	0.989556	0.995592	0.999347
17120	0.996966	0.998607	0.998929	0.995628	0.983382	0.993255	0.998848	0.988644	0.994887	0.999448
17130	0.998036	0.998177	0.999645	0.995802	0.987616	0.99308	0.999205	0.992319	0.996191	0.998128
17140	0.996665	0.998851	0.999361	0.997368	0.987752	0.9929	0.998778	0.992767	0.996311	0.998835
17150	0.997746	0.998343	0.998632	0.997655	0.987221	0.993142	0.999508	0.990793	0.996607	0.997061
17160	0.997305	0.998306	0.99891	0.99509	0.987419	0.993265	0.998779	0.99105	0.996744	0.99578
17170	0.997237	0.998313	0.998362	0.996148	0.98663	0.99456	0.999437	0.990912	0.996008	0.996572
17180	0.998178	0.998187	0.997942	0.996932	0.990032	0.993574	0.999272	0.990353	0.995912	0.996461
17190	0.998062	0.998329	0.99803	0.996562	0.989521	0.993725	0.999146	0.990446	0.9954	0.997902
17200	0.998343	0.998617	0.997383	0.99634	0.990383	0.995186	0.998443	0.992417	0.995107	0.996537
17210	0.998732	0.998	0.996766	0.996005	0.990521	0.99576	0.997736	0.994284	0.995271	0.996152
17220	0.999597	0.998726	0.996306	0.994276	0.990574	0.995226	0.997424	0.995665	0.996229	0.997572
17230	0.999788	0.998819	0.995204	0.995847	0.991524	0.995524	0.997527	0.995104	0.995325	0.998809
17240	0.998585	0.998865	0.996072	0.994389	0.991368	0.995849	0.997715	0.995669	0.995962	0.998575
17250	0.998303	0.998909	0.995771	0.996519	0.99052	0.995361	0.996405	0.995009	0.996038	0.997742
17260	0.997173	0.997137	0.997831	0.995391	0.991141	0.994601	0.996662	0.994258	0.995734	0.997884
17270	0.997732	0.997703	0.995913	0.99405	0.989465	0.993849	0.996414	0.993938	0.994865	0.997472
17280	0.997564	0.998394	0.996936	0.992983	0.98912	0.99116	0.996849	0.991382	0.995515	0.99773
17290	0.996016	0.998726	0.994605	0.991719	0.988423	0.988151	0.996266	0.992236	0.99614	0.999282
17300	0.995551	0.997713	0.993105	0.99171	0.989071	0.986587	0.99618	0.993961	0.99554	0.998088
17310	0.996347	0.997492	0.993994	0.991798	0.988319	0.984419	0.995674	0.996202	0.995804	0.997705
17320	0.997612	0.998266	0.993407	0.991615	0.988303	0.982823	0.993047	0.997805	0.996474	0.996212
17330	0.998014	0.997446	0.993359	0.990893	0.989089	0.98468	0.994844	0.997565	0.99589	0.997366
17340	0.99802	0.997778	0.994494	0.993364	0.990513	0.985836	0.993397	0.99839	0.995962	0.995839
17350	0.995721	0.997127	0.994787	0.993973	0.991486	0.988052	0.993813	0.998648	0.995589	0.996045
17360	0.996343	0.998405	0.991513	0.994406	0.991119	0.989837	0.994511	0.997571	0.994263	0.995064
17370	0.99734	0.999208	0.993575	0.994084	0.99135	0.990373	0.994289	0.998479	0.994571	0.993722
17380	0.99794	0.999462	0.994141	0.994289	0.991506	0.987982	0.993591	0.997955	0.995979	0.993939
17390	0.998224	0.999371	0.993387	0.99462	0.991818	0.991467	0.994973	0.997635	0.996141	0.993843
17400	0.997698	0.999455	0.992486	0.993206	0.991303	0.989042	0.995247	0.998353	0.997528	0.994266
17410	0.998436	0.999806	0.99384	0.995182	0.992844	0.990303	0.995912	0.997363	0.996847	0.99368
17420	0.998148	0.999699	0.994036	0.995834	0.992568	0.992832	0.99549	0.995865	0.997153	0.993936
17430	0.998011	0.999901	0.993908	0.994159	0.991198	0.994401	0.996138	0.996597	0.996919	0.99468
17440	0.995709	0.998521	0.994579	0.993095	0.991196	0.99475	0.995974	0.996329	0.997259	0.994243
17450	0.995918	0.998001	0.995277	0.993127	0.992115	0.99373	0.99564	0.996	0.99632	0.991986
17460	0.996359	0.996758	0.993891	0.992329	0.992773	0.992299	0.996836	0.997045	0.996321	0.990568
17470	0.996416	0.996616	0.992733	0.990605	0.992953	0.994549	0.997651	0.99615	0.997241	0.992246
17480	0.996622	0.995882	0.9934	0.992758	0.992021	0.995378	0.996928	0.996423	0.996706	0.992392
17490	0.995675	0.997165	0.991521	0.993376	0.991122	0.995097	0.997544	0.996179	0.996647	0.992125
17500	0.994529	0.997318	0.992595	0.993395	0.990404	0.994375	0.996286	0.996154	0.996928	0.990749
17510	0.994353	0.99802	0.992866	0.993809	0.990229	0.995693	0.992031	0.996939	0.99538	0.991802
17520	0.996145	0.998873	0.993867	0.993824	0.99292	0.995138	0.992706	0.997899	0.996129	0.992892
17530	0.996318	0.997204	0.994027	0.994415	0.993407	0.994797	0.993405	0.997382	0.996489	0.994635
17540	0.99614	0.99713	0.993241	0.994011	0.993754	0.992927	0.992038	0.997396	0.996332	0.994264
17550	0.994025	0.997048	0.992994	0.993128	0.993025	0.993939	0.991184	0.997029	0.995971	0.993919
17560	0.995052	0.997378	0.995933	0.993737	0.991844	0.996412	0.990302	0.997528	0.995838	0.992595
17570	0.994725	0.997563	0.996989	0.993951	0.990155	0.995833	0.991672	0.996136	0.996563	0.992391
17580	0.995355	0.997504	0.995323	0.993286	0.991329	0.996898	0.992731	0.996506	0.996957	0.994012
17590	0.996138	0.997335	0.995623	0.993468	0.990091	0.997585	0.991723	0.997597	0.996595	0.993228
17600	0.995346	0.9967	0.995636	0.99508	0.993432	0.998649	0.990384	0.997457	0.996812	0.991986
17610	0.99545	0.997053	0.995953	0.993852	0.994007	0.9984	0.989122	0.997522	0.99717	0.994822
17620	0.996136	0.997037	0.997097	0.993802	0.994132	0.998299	0.988902	0.996935	0.996083	0.996856
17630	0.994911	0.997188	0.996364	0.994508	0.994436	0.999169	0.988526	0.995442	0.995734	0.997217
17640	0.995543	0.997866	0.995785	0.992849	0.993894	0.9982	0.989863	0.996515	0.995076	0.996364
17650	0.995902	0.99861	0.993931	0.994547	0.99272	0.998746	0.989443	0.99677	0.993872	0.996501
17660	0.998102	0.998386	0.994058	0.995117	0.993544	0.997795	0.986671	0.99564	0.995491	0.99772
17670	0.997219	0.998283	0.996429	0.993999	0.992323	0.996329	0.98501	0.996529	0.997628	0.997882
17680	0.996208	0.998865	0.997092	0.992707	0.992135	0.998765	0.985689	0.996777	0.997915	0.996795
17690	0.99709	0.9981	0.997888	0.992689	0.993062	0.999033	0.986579	0.996255	0.997483	0.997947
17700	0.997496	0.997917	0.998574	0.992841	0.994352	0.999111	0.987643	0.996279	0.998287	0.995792
17710	0.998629	0.998593	0.998029	0.993197	0.993457	0.999581	0.990083	0.995125	0.99845	0.997639
17720	0.998886	0.998154	0.997476	0.993529	0.995102	0.999306	0.991105	0.996215	0.998419	0.997957
17730	0.999167	0.997581	0.997373	0.991997	0.994467	0.999785	0.992302	0.996018	0.998036	0.99873
17740	0.998788	0.997159	0.997459	0.993138	0.993643	0.998742	0.99207	0.995527	0.998001	0.99888
17750	0.99792	0.99764	0.997052	0.990701	0.994149	0.998452	0.993532	0.996092	0.996767	0.99918
17760	0.997005	0.996247	0.997272	0.990601	0.994631	0.997974	0.994915	0.996953	0.996173	0.999845
17770	0.997747	0.997311	0.997323	0.990919	0.996174	0.997344	0.994647	0.996508	0.995544	0.999776
17780	0.998004	0.995753	0.996836	0.991047	0.995361	0.997671	0.994795	0.996022	0.995742	0.999502
17790	0.998587	0.996876	0.996111	0.989974	0.994719	0.998748	0.996206	0.99591	0.995349	0.998353
17800	0.997228	0.997464	0.997042	0.988771	0.993692	0.997465	0.996796	0.995677	0.996383	0.999018
17810	0.996431	0.997026	0.995782	0.987024	0.993773	0.997484	0.997073	0.995168	0.996836	0.999138
17820	0.997227	0.997121	0.995373	0.988387	0.995203	0.997082	0.996151	0.996545	0.99626	0.999602
17830	0.998408	0.997236	0.994557	0.989577	0.993661	0.996246	0.99693	0.997397	0.996137	0.999578
17840	0.997419	0.998137	0.992936	0.989419	0.996037	0.997137	0.997009	0.997651	0.996369	0.999783
17850	0.996799	0.997702	0.991582	0.987598	0.996769	0.997998	0.997463	0.998144	0.996711	0.999411
17860	0.994711	0.997635	0.995132	0.99057	0.996428	0.996677	0.997639	0.998159	0.996684	0.998173
17870	0.995515	0.997253	0.9967	0.991703	0.99654	0.996837	0.998136	0.99843	0.995894	0.997575
17880	0.994028	0.996362	0.995377	0.99007	0.997631	0.997083	0.997884	0.997388	0.994214	0.998232
17890	0.994048	0.996873	0.996687	0.989041	0.996715	0.997369	0.997872	0.99773	0.995743	0.998345
17900	0.996211	0.997313	0.995045	0.988482	0.996123	0.997357	0.997634	0.99777	0.996932	0.998574
17910	0.995777	0.996418	0.995816	0.987231	0.996341	0.997238	0.995862	0.997872	0.996821	0.997933
17920	0.995067	0.996433	0.996226	0.98902	0.995303	0.997378	0.996127	0.996319	0.996095	0.997983
17930	0.996657	0.996702	0.995781	0.989561	0.996481	0.997336	0.998355	0.996884	0.995457	0.998605
17940	0.996268	0.99732	0.99727	0.990809	0.997016	0.99813	0.997583	0.997007	0.996859	0.99744
17950	0.995509	0.99717	0.99798	0.989752	0.995853	0.999709	0.996454	0.996512	0.996809	0.996319
17960	0.995426	0.996565	0.998063	0.991228	0.990087	0.999839	0.996915	0.996829	0.997368	0.996128
17970	0.995551	0.996602	0.997036	0.992194	0.99108	0.999361	0.996391	0.995811	0.99666	0.997893
17980	0.9951	0.996401	0.997683	0.993768	0.98979	0.999787	0.996142	0.996397	0.996116	0.998326
17990	0.991483	0.994879	0.996801	0.996057	0.991613	0.999795	0.99471	0.997697	0.995995	0.997363
18000	0.993824	0.995207	0.99585	0.996569	0.991776	0.999069	0.995418	0.996633	0.996556	0.997796
18010	0.992276	0.997308	0.995879	0.996845	0.991817	0.999069	0.994745	0.996209	0.996414	0.995684
18020	0.993644	0.997414	0.995792	0.99764	0.990323	0.999153	0.996215	0.996246	0.995667	0.996653
18030	0.992607	0.997565	0.995823	0.996709	0.991486	0.998957	0.995653	0.997856	0.996107	0.997251
18040	0.991914	0.997352	0.99507	0.996694	0.992483	0.998736	0.996485	0.997058	0.996609	0.997488
18050	0.989596	0.996183	0.995323	0.997305	0.993317	0.997914	0.996464	0.997055	0.996358	0.998394
18060	0.989489	0.995211	0.994629	0.997945	0.994032	0.997724	0.996655	0.996226	0.996397	0.998095
18070	0.990487	0.995309	0.995471	0.997822	0.993886	0.997852	0.995827	0.997184	0.99629	0.998153
18080	0.991036	0.995747	0.996382	0.997948	0.994011	0.998381	0.996497	0.997395	0.995999	0.998431
18090	0.990973	0.996046	0.996557	0.997447	0.992294	0.996716	0.997072	0.997855	0.995423	0.998134
18100	0.990083	0.996094	0.99735	0.996868	0.992172	0.997361	0.997044	0.997018	0.996282	0.99796
18110	0.990669	0.996413	0.996643	0.996969	0.993885	0.99695	0.996138	0.996311	0.996345	0.997907
18120	0.991665	0.995936	0.996007	0.997281	0.996358	0.996008	0.996543	0.9949	0.995733	0.997209
18130	0.990993	0.996274	0.995543	0.997061	0.99758	0.994459	0.995808	0.994777	0.996289	0.997896
18140	0.990688	0.996138	0.996238	0.996647	0.998378	0.992284	0.99597	0.994174	0.995917	0.998247
18150	0.990577	0.995658	0.994858	0.996991	0.998076	0.996117	0.996131	0.992364	0.996017	0.998337
18160	0.989006	0.994832	0.995408	0.996249	0.997594	0.997407	0.996713	0.992855	0.995374	0.998467
18170	0.989532	0.994782	0.994556	0.994859	0.997495	0.998809	0.994165	0.994168	0.996064	0.998978
18180	0.989905	0.994455	0.994145	0.99507	0.997569	0.997949	0.994805	0.993273	0.995552	0.999126
18190	0.989869	0.993599	0.99483	0.994052	0.998142	0.996973	0.994079	0.994791	0.99531	0.999372
18200	0.989721	0.994733	0.996358	0.993658	0.998463	0.997511	0.993729	0.995318	0.99576	0.999687
18210	0.989355	0.994909	0.99628	0.994542	0.998568	0.997149	0.992692	0.992634	0.994478	0.999038
18220	0.986451	0.995591	0.995617	0.99394	0.998092	0.997227	0.993592	0.992118	0.99502	0.998638
18230	0.988038	0.996533	0.994406	0.994613	0.998115	0.99568	0.992464	0.99441	0.993464	0.998723
